reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Afghanistan(1969),SITC Rev.1,AFA,Import,0.134282,General,CIF,Origin,4,1969
Afghanistan(1969),SITC Rev.1,AFA,Export,0.134282,General,FOB,Last Known Destination,4,1969
Algeria(1969),SITC Rev.1,DZD,Import,20.26,Special,CIF,Origin,12,1969
Algeria(1969),SITC Rev.1,DZD,Export,0.2026,Special,FOB,Consignment,12,1969
Angola(1969),SITC Rev.1,PTE,Import,0.03478,Special,CIF,Origin,24,1969
Angola(1969),SITC Rev.1,PTE,Export,0.03478,Special,FOB,Last Known Destination,24,1969
Argentina(1969),SITC Rev.1,USD,Import,1,Special,CIF,Origin,32,1969
Argentina(1969),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,32,1969
Australia(1969),SITC Rev.1,AUD,Import,1.12,General,FOB,Origin,36,1969
Australia(1969),SITC Rev.1,AUD,Export,1.12,General,FOB,Last Known Destination,36,1969
Austria(1969),SITC Rev.1,ATS,Import,0.384615,Special,CIF,Origin,40,1969
Austria(1969),SITC Rev.1,ATS,Export,0.384615,Special,FOB,Last Known Destination,40,1969
Barbados(1969),SITC Rev.1,XCD,Import,0.5,General,CIF,Origin,52,1969
Barbados(1969),SITC Rev.1,XCD,Export,0.5,General,FOB,Last Known Destination,52,1969
Belgium-Luxembourg(1969),SITC Rev.1,BEF,Import,0.2,Special,CIF,Origin,58,1969
Belgium-Luxembourg(1969),SITC Rev.1,BEF,Export,0.2,Special,FOB,Last Known Destination,58,1969
Benin(1969),SITC Rev.1,USD,Import,1,Special,CIF,Origin,204,1969
Benin(1969),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,204,1969
Bolivia (Plurinational State of)(1969),SITC Rev.1,USD,Import,1,Special,CIF,Origin,68,1969
Bolivia (Plurinational State of)(1969),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,68,1969
Brazil(1969),SITC Rev.1,USD,Import,1,Special,CIF,Purchase,76,1969
Brazil(1969),SITC Rev.1,USD,Export,1,General,FOB,Last Known Destination,76,1969
Brunei Darussalam(1969),SITC Rev.1,BND,Import,0.32667,Special,CIF,Origin,96,1969
Brunei Darussalam(1969),SITC Rev.1,BND,Export,0.326667,General,FOB,Last Known Destination,96,1969
Burkina Faso(1969),SITC Rev.1,USD,Import,1,Special,CIF,Origin,854,1969
Burkina Faso(1969),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,854,1969
Cambodia(1969),SITC Rev.1,KHR,Import,0.243305,Special,CIF,Origin,116,1969
Cambodia(1969),SITC Rev.1,KHR,Export,0.238159,Special,FOB,Last Known Destination,116,1969
Cameroon(1969),SITC Rev.1,USD,Import,1,Special,CIF,Origin,120,1969
Cameroon(1969),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,120,1969
