reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Albania(1997),HS1996,LEK,Import,0.00662,General,CIF,Origin,8,1997
Albania(1997),HS1996,LEK,Export,0.00654,General,FOB,Last Known Destination,8,1997
Algeria(1997),HS1996,USD,Import,1,Special,CIF,Origin,12,1997
Algeria(1997),HS1996,USD,Export,1,Special,FOB,Last Known Destination,12,1997
Andorra(1997),HS1996,ESP,Import,0.00683,General,CIF,Consignment,20,1997
Andorra(1997),HS1996,ESP,Export,0.00683,General,FOB,Last Known Destination,20,1997
Argentina(1997),HS1996,USD,Import,1,Special,CIF,Origin,32,1997
Argentina(1997),HS1996,USD,Export,1,Special,FOB,Last Known Destination,32,1997
Armenia(1997),HS1996,USD,Import,1,General,CIF,Origin,51,1997
Armenia(1997),HS1996,USD,Export,1,General,FOB,Last Known Destination,51,1997
Aruba(1997),SITC Rev.2,AWG,Import,0.56497,Special,CIF,Origin,533,1997
Aruba(1997),SITC Rev.2,AWG,Export,0.56497,Special,FOB,Last Known Destination,533,1997
Australia(1997),HS1996,AUD,Import,0.741328,General,FOB,Origin,36,1997
Australia(1997),HS1996,AUD,Export,0.74198,General,FOB,Last Known Destination,36,1997
Austria(1997),HS1996,ATS,Import,0.082013,Special,CIF,Purchase,40,1997
Austria(1997),HS1996,ATS,Export,0.08197,Special,FOB,Last Known Destination,40,1997
Azerbaijan(1997),HS1992,USD,Import,1,General,CIF,Origin,31,1997
Azerbaijan(1997),HS1992,USD,Export,1,General,FOB,Last Known Destination,31,1997
Bahamas(1997),HS1996,BSD,Import,1,General,CIF,Consignment,44,1997
Bahamas(1997),HS1996,BSD,Export,1,General,FOB,Last Known Destination,44,1997
Bangladesh(1997),HS1992,BDT,Import,0.023411,General,CIF,Origin,50,1997
Bangladesh(1997),HS1992,BDT,Export,0.02341,General,FOB,Last Known Destination,50,1997
Barbados(1997),HS1992,XCD,Import,0.5,General,CIF,Origin,52,1997
Barbados(1997),HS1992,XCD,Export,0.5,General,FOB,Last Known Destination,52,1997
Belgium-Luxembourg(1997),HS1996,BEF,Import,0.027995,Special,CIF,Origin,58,1997
Belgium-Luxembourg(1997),HS1996,BEF,Export,0.02798,Special,FOB,Last Known Destination,58,1997
Belize(1997),HS1992,XCD,Import,0.37037,General,CIF,Origin,84,1997
Belize(1997),HS1992,XCD,Export,0.37037,General,FOB,Last Known Destination,84,1997
Benin(1997),SITC Rev.2,XOF,Import,0.001711,General,CIF,Origin,204,1997
Benin(1997),SITC Rev.2,XOF,Export,0.00171,General,FOB,Last Known Destination,204,1997
Bermuda(1997),HS1992,BMD,Import,1,General,CIF,Origin,60,1997
Bermuda(1997),HS1992,BMD,Export,NA,NULL,NULL,,60,1997
Bolivia (Plurinational State of)(1997),HS1996,USD,Import,1,Special,CIF,Origin,68,1997
Bolivia (Plurinational State of)(1997),HS1996,USD,Export,1,Special,FOB,Last Known Destination,68,1997
Brazil(1997),HS1996,USD,Import,1,Special,CIF,Purchase,76,1997
Brazil(1997),HS1996,USD,Export,1,Special,FOB,Last Known Destination,76,1997
Brunei Darussalam(1997),HS1992,BND,Import,0.669171,General,CIF,Origin,96,1997
Brunei Darussalam(1997),HS1992,BND,Export,0.66917,General,FOB,Last Known Destination,96,1997
Bulgaria(1997),HS1996,USD,Import,1,Special,CIF,Origin,100,1997
Bulgaria(1997),HS1996,USD,Export,1,Special,FOB,Last Known Destination,100,1997
Burkina Faso(1997),HS1992,XOF,Import,0.001716,General,CIF,Origin,854,1997
Burkina Faso(1997),HS1992,XOF,Export,0.00174,General,FOB,Last Known Destination,854,1997
Burundi(1997),HS1992,BIF,Import,0.002807,General,CIF,Consignment,108,1997
Burundi(1997),HS1992,BIF,Export,0.00281,General,FOB,Last Known Destination,108,1997
Cabo Verde(1997),HS1996,CVE,Import,0.01079,Special,CIF,Origin,132,1997
Cabo Verde(1997),HS1996,CVE,Export,0.01078,Special,FOB,Last Known Destination,132,1997
Cameroon(1997),HS1992,XOF,Import,0.001711,Special,CIF,Origin,120,1997
Cameroon(1997),HS1992,XOF,Export,0.00171,Special,FOB,Last Known Destination,120,1997
Canada(1997),HS1996,CAD,Import,0.72205,General,FOB,Origin,124,1997
Canada(1997),HS1996,CAD,Export,0.72215,General,FOB,Last Known Destination,124,1997
Central African Rep.(1997),HS1996,XOF,Import,0.001717,Special,CIF,Origin,140,1997
Central African Rep.(1997),HS1996,XOF,Export,0.001716,Special,FOB,Last Known Destination,140,1997
Chile(1997),HS1996,USD,Import,1,Special,CIF,Purchase,152,1997
Chile(1997),HS1996,USD,Export,1,Special,FOB,Sale,152,1997
China(1997),HS1996,USD,Import,1,Special,CIF,Origin,156,1997
China(1997),HS1996,USD,Export,1,Special,FOB,Last Known Destination,156,1997
"China, Hong Kong SAR(1997)",HS1996,HKD,Import,0.129166,General,CIF,Consignment,344,1997
"China, Hong Kong SAR(1997)",HS1996,HKD,Export,0.12916,General,FOB,Last Known Destination,344,1997
"China, Macao SAR(1997)",HS1996,MOP,Import,0.125207,General,CIF,Origin,446,1997
"China, Macao SAR(1997)",HS1996,MOP,Export,0.1251,General,FOB,Last Known Destination,446,1997
Kazakhstan(1997),HS1992,USD,Import,1,General,CIF,Purchase,398,1997
Kazakhstan(1997),HS1992,USD,Export,1,General,FOB,Sale,398,1997
Rep. of Moldova(1997),HS1992,USD,Import,1,General,CIF,Origin,498,1997
Rep. of Moldova(1997),HS1992,USD,Export,1,General,FOB,Last Known Destination,498,1997
Russian Federation(1997),HS1996,USD,Import,1,General,CIF,Origin,643,1997
Russian Federation(1997),HS1996,USD,Export,1,General,FOB,Last Known Destination,643,1997
Turkmenistan(1997),HS1992,USD,Import,1,Special,CIF,Origin,795,1997
Turkmenistan(1997),HS1992,USD,Export,1,Special,FOB,Last Known Destination,795,1997
Ukraine(1997),HS1992,USD,Import,1,General,CIF,Origin,804,1997
Ukraine(1997),HS1992,USD,Export,1,General,FOB,Last Known Destination,804,1997
Colombia(1997),HS1996,USD,Import,1,Special,CIF,Purchase,170,1997
Colombia(1997),HS1996,USD,Export,1,Special,FOB,Last Known Destination,170,1997
Comoros(1997),HS1992,KMF,Import,0.002282,General,CIF,Consignment,174,1997
Comoros(1997),HS1992,KMF,Export,0.00228,General,FOB,Last Known Destination,174,1997
Egypt(1997),HS1992,USD,Import,1,Special,CIF,Consignment,818,1997
Egypt(1997),HS1992,USD,Export,1,Special,FOB,Last Known Destination,818,1997
Ethiopia(1997),HS1992,ETB,Import,0.148883,General,CIF,Origin,231,1997
Ethiopia(1997),HS1992,ETB,Export,0.14894,General,FOB,Last Known Destination,231,1997
Kenya(1997),HS1996,KES,Import,0.017194,General,CIF,Origin,404,1997
Kenya(1997),HS1996,KES,Export,0.01711,General,FOB,Last Known Destination,404,1997
Madagascar(1997),HS1996,MGF,Import,0.000197,Special,CIF,Origin,450,1997
Madagascar(1997),HS1996,MGF,Export,2e-04,Special,FOB,Last Known Destination,450,1997
Malawi(1997),HS1992,MWK,Import,0.061196,General,CIF,Origin,454,1997
Malawi(1997),HS1992,MWK,Export,0.060787,General,FOB,Last Known Destination,454,1997
