reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Ethiopia(2008),HS2007,ETB,Export,0.104421,General,FOB,Last Known Destination,231,2008
Kenya(2008),HS2007,KES,Import,0.014443,General,CIF,Origin,404,2008
Kenya(2008),HS2007,KES,Export,0.014498,General,FOB,Last Known Destination,404,2008
Madagascar(2008),HS2007,MGA,Import,0.000585,General,CIF,Origin,450,2008
Madagascar(2008),HS2007,MGA,Export,0.000585,General,FOB,Last Known Destination,450,2008
Malawi(2008),HS2002,MWK,Import,0.007116,General,CIF,Origin,454,2008
Malawi(2008),HS2002,MWK,Export,0.007116,General,FOB,Last Known Destination,454,2008
Mauritius(2008),HS2007,MUR,Import,0.035227,General,CIF,Origin,480,2008
Mauritius(2008),HS2007,MUR,Export,0.035105,General,FOB,Last Known Destination,480,2008
Namibia(2008),HS2007,NAD,Import,0.120317,General,CIF,Origin,516,2008
Namibia(2008),HS2007,NAD,Export,0.120927,General,FOB,Last Known Destination,516,2008
Rwanda(2008),HS2002,RWF,Import,0.00182,General,CIF,Origin,646,2008
Rwanda(2008),HS2002,RWF,Export,0.001821,General,FOB,Last Known Destination,646,2008
Seychelles(2008),HS2002,SCR,Import,0.105739,General,CIF,Origin,690,2008
Seychelles(2008),HS2002,SCR,Export,0.105739,General,FOB,Last Known Destination,690,2008
Fmr Sudan(2008),HS2007,SDD,Import,0.478432,General,CIF,Origin,736,2008
Fmr Sudan(2008),HS2007,SDD,Export,0.478432,General,FOB,Last Known Destination,736,2008
Eswatini(2008),HS2007,SZL,Import,0.118575,General,CIF,Origin,748,2008
Eswatini(2008),HS2007,SZL,Export,0.119692,General,FOB,Last Known Destination,748,2008
United Rep. of Tanzania(2008),HS2007,USD,Import,1,General,CIF,Origin,834,2008
United Rep. of Tanzania(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,834,2008
Uganda(2008),HS2007,USD,Import,1,General,CIF,Origin,800,2008
Uganda(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,800,2008
Zambia(2008),HS2007,USD,Import,1,General,CIF,Origin,894,2008
Zambia(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,894,2008
Zimbabwe(2008),HS2007,USD,Import,1,General,CIF,Origin,716,2008
Zimbabwe(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,716,2008
Congo(2008),HS2002,XAF,Import,0.002235,Special,CIF,Origin,178,2008
Congo(2008),HS2002,XAF,Export,0.00223,Special,FOB,Last Known Destination,178,2008
Cook Isds(2008),HS2007,NZD,Import,0.707368,General,CIF,Purchase,184,2008
Cook Isds(2008),HS2007,NZD,Export,0.702076,General,FOB,Last Known Destination,184,2008
Costa Rica(2008),HS2007,USD,Import,1,Special,CIF,Origin,188,2008
Costa Rica(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,188,2008
Côte d'Ivoire(2008),HS2007,XOF,Import,0.002227,Special,CIF,Origin,384,2008
Côte d'Ivoire(2008),HS2007,XOF,Export,0.002214,Special,FOB,Last Known Destination,384,2008
Croatia(2008),HS2007,USD,Import,1,Special,CIF,Origin,191,2008
Croatia(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,191,2008
Cyprus(2008),HS2007,EUR,Import,1.476249,General,CIF,Origin/Consignment for Intra-EU,196,2008
Cyprus(2008),HS2007,EUR,Export,1.473861,General,FOB,Last Known Destination,196,2008
Czechia(2008),HS2007,USD,Import,1,Special,CIF,Origin,203,2008
Czechia(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,203,2008
Denmark(2008),HS2007,DKK,Import,0.197302,General,CIF,Origin/Consignment for Intra-EU,208,2008
Denmark(2008),HS2007,DKK,Export,0.19744,General,FOB,Last Known Destination,208,2008
Dominica(2008),HS2002,XCD,Import,0.37037,Special,CIF,Origin,212,2008
Dominica(2008),HS2002,XCD,Export,0.37037,Special,FOB,Last Known Destination,212,2008
Dominican Rep.(2008),HS2007,USD,Import,1,General,CIF/FOB,Origin,214,2008
Dominican Rep.(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,214,2008
Gambia(2008),HS1996,GMD,Import,0.045449,General,CIF,Origin,270,2008
Gambia(2008),HS1996,GMD,Export,0.045143,General,FOB,Last Known Destination,270,2008
Ghana(2008),HS2002,GHS,Import,0.942924,General,CIF,Origin,288,2008
Ghana(2008),HS2002,GHS,Export,0.945821,General,FOB,Last Known Destination,288,2008
Guinea(2008),HS2002,GNF,Import,0.000217,Special,CIF,Origin,324,2008
Guinea(2008),HS2002,GNF,Export,0.000217,Special,FOB,Last Known Destination,324,2008
Mali(2008),HS2007,XOF,Import,0.002243,General,CIF,Origin,466,2008
Mali(2008),HS2007,XOF,Export,0.002225,General,FOB,Last Known Destination,466,2008
Niger(2008),HS2002,XAF,Import,0.002194,General,CIF,Origin,562,2008
Niger(2008),HS2002,XAF,Export,0.002223,General,FOB,Last Known Destination,562,2008
Nigeria(2008),HS2002,USD,Import,1,General,CIF,Origin,566,2008
Nigeria(2008),HS2002,USD,Export,1,General,FOB,Last Known Destination,566,2008
Senegal(2008),HS2007,XAF,Import,0.002244,General,CIF,Origin,686,2008
Senegal(2008),HS2007,XAF,Export,0.002242,General,FOB,Last Known Destination,686,2008
Togo(2008),HS2007,XOF,Import,0.002234,General,CIF,Origin,768,2008
Togo(2008),HS2007,XOF,Export,0.002223,General,FOB,Last Known Destination,768,2008
Ecuador(2008),HS2007,USD,Import,1,Special,CIF,Origin,218,2008
Ecuador(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,218,2008
El Salvador(2008),HS2007,USD,Import,1,General,CIF,Origin,222,2008
El Salvador(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,222,2008
Estonia(2008),HS2007,USD,Import,1,General Extra-EU/Special Intra-EU,CIF,Consignment,233,2008
Estonia(2008),HS2007,USD,Export,1,General Extra-EU/Special Intra-EU,FOB,Last Known Destination,233,2008
EU(2008),HS2007,EUR,Import,1.473689,Special,CIF,Origin,97,2008
EU(2008),HS2007,EUR,Export,1.473961,Special,FOB,Last Known Destination,97,2008
Albania(2008),HS2002,ALL,Import,0.011936,Special,CIF,Origin,8,2008
Albania(2008),HS2002,ALL,Export,0.012036,Special,FOB,Last Known Destination,8,2008
Hungary(2008),HS2007,USD,Import,1,Special,CIF,Consignment,348,2008
Hungary(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,348,2008
Poland(2008),HS2007,USD,Import,1,Special,CIF,Origin,616,2008
Poland(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,616,2008
Romania(2008),HS2007,USD,Import,1,Special,CIF,Origin/Consignment for Intra EU,642,2008
Romania(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,642,2008
Slovakia(2008),HS2007,SKK,Import,0.047065,Special,FOB,Origin,703,2008
Slovakia(2008),HS2007,SKK,Export,0.047035,Special,FOB,Last Known Destination,703,2008
Iceland(2008),HS2007,ISK,Import,0.011979,Special,CIF,Origin,352,2008
Iceland(2008),HS2007,ISK,Export,0.011471,Special,FOB,Last Known Destination,352,2008
Norway(2008),HS2007,NOK,Import,0.177305,General,CIF,Origin,579,2008
Norway(2008),HS2007,NOK,Export,0.177305,General,FOB,Last Known Destination,579,2008
Switzerland(2008),HS2007,CHF,Import,0.923284,Special,CIF,Origin,757,2008
Switzerland(2008),HS2007,CHF,Export,0.923284,Special,FOB,Last Known Destination,757,2008
Latvia(2008),HS2007,EUR,Import,1.470755,Special,CIF,Origin/Consignment for Intra EU,428,2008
Latvia(2008),HS2007,EUR,Export,1.470755,Special,FOB,Last Known Destination,428,2008
Lithuania(2008),HS2007,USD,Import,1,Special,CIF,Origin/Consignment for Intra EU,440,2008
Lithuania(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,440,2008
Faeroe Isds(2008),HS2007,DKK,Import,0.197115,General,CIF,Origin,234,2008
Faeroe Isds(2008),HS2007,DKK,Export,0.197115,General,FOB,Last Known Destination,234,2008
Finland(2008),HS2007,EUR,Import,1.477345,Special,CIF,Origin,246,2008
Finland(2008),HS2007,EUR,Export,1.47752,Special,FOB,Last Known Destination,246,2008
France(2008),HS2007,EUR,Import,1.47349,Special,CIF,Origin,251,2008
France(2008),HS2007,EUR,Export,1.475116,Special,FOB,Last Known Destination,251,2008
Germany(2008),HS2007,EUR,Import,1.472597,Special,CIF,Origin,276,2008
Germany(2008),HS2007,EUR,Export,1.474782,Special,FOB,Last Known Destination,276,2008
Greece(2008),HS2007,EUR,Import,1.47171,Special,CIF,Origin/Consignment for Intra-EU,300,2008
Greece(2008),HS2007,EUR,Export,1.47171,Special,FOB,Last Known Destination,300,2008
Ireland(2008),HS2007,EUR,Import,1.470755,General,CIF,Origin,372,2008
Ireland(2008),HS2007,EUR,Export,1.470755,General,FOB,Last Known Destination,372,2008
Italy(2008),HS2007,EUR,Import,1.470755,Special,CIF,Origin/Consignment for Intra EU,381,2008
Italy(2008),HS2007,EUR,Export,1.470755,Special,FOB,Last Known Destination,381,2008
Luxembourg(2008),HS2007,EUR,Import,1.474259,Special,CIF,Origin/Consignment for Intra-EU,442,2008
Luxembourg(2008),HS2007,EUR,Export,1.479,Special,FOB,Last Known Destination,442,2008
Malta(2008),HS2007,EUR,Import,1.475286,General,CIF,Origin/Consignment for Intra-EU,470,2008
Malta(2008),HS2007,EUR,Export,1.471406,General,FOB,Last Known Destination,470,2008
Netherlands(2008),HS2007,EUR,Import,1.473487,Special,CIF,Origin/Consignment for Intra-EU,528,2008
Netherlands(2008),HS2007,EUR,Export,1.47358,Special,FOB,Last Known Destination,528,2008
Portugal(2008),HS2007,EUR,Import,1.472984,Special,CIF,Origin/Consignment for Intra-EU,620,2008
Portugal(2008),HS2007,EUR,Export,1.473681,Special,FOB,Last Known Destination,620,2008
Slovenia(2008),HS2007,USD,Import,1,Special,CIF,Origin/Consignment for Intra-EU,705,2008
Slovenia(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,705,2008
Spain(2008),HS2007,EUR,Import,1.477508,Special,CIF,Origin/Consignment for Intra EU,724,2008
Spain(2008),HS2007,EUR,Export,1.475477,Special,FOB,Last Known Destination,724,2008
Sweden(2008),HS2007,SEK,Import,0.153948,Special,CIF,Origin/Consignment for Intra-EU,752,2008
Sweden(2008),HS2007,SEK,Export,0.153977,Special,FOB,Last Known Destination,752,2008
North Macedonia(2008),HS2007,USD,Import,1,Special,CIF,Origin,807,2008
North Macedonia(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,807,2008
United Kingdom(2008),HS2007,GBP,Import,1.857953,General,CIF,Origin/Consignment for Intra-EU,826,2008
United Kingdom(2008),HS2007,GBP,Export,1.857002,General,FOB,Last Known Destination,826,2008
Fiji(2008),HS2007,FJD,Import,0.628731,General,CIF,Purchase,242,2008
Fiji(2008),HS2007,FJD,Export,0.62674,General,FOB,Sale,242,2008
French Polynesia(2008),HS2002,XPF,Import,0.01234,Special,CIF,Origin,258,2008
French Polynesia(2008),HS2002,XPF,Export,0.012075,Special,FOB,Consignment,258,2008
FS Micronesia(2008),HS2002,USD,Import,1,General,CIF,Origin,583,2008
FS Micronesia(2008),HS2002,USD,Export,1,General,FOB,Last Known Destination,583,2008
Gabon(2008),HS2002,XAF,Import,0.002247,Special,CIF,Origin,266,2008
Gabon(2008),HS2002,XAF,Export,0.002247,Special,FOB,Last Known Destination,266,2008
Greenland(2008),HS2007,DKK,Import,0.197115,General,CIF,Origin,304,2008
Greenland(2008),HS2007,DKK,Export,0.197115,General,FOB,Last Known Destination,304,2008
Grenada(2008),HS1996,XCD,Import,0.37037,Special,CIF,Origin,308,2008
Grenada(2008),HS1996,XCD,Export,0.37037,Special,FOB,Last Known Destination,308,2008
Guatemala(2008),HS2007,USD,Import,1,General,CIF,Origin,320,2008
Guatemala(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,320,2008
Guyana(2008),HS2007,GYD,Import,0.004911,Special,CIF,Origin,328,2008
Guyana(2008),HS2007,GYD,Export,0.00491,Special,FOB,Last Known Destination,328,2008
India(2008),HS2002,INR,Import,0.023055,General,CIF,Origin,699,2008
India(2008),HS2002,INR,Export,0.023203,General,FOB,Last Known Destination,699,2008
Indonesia(2008),HS1996,USD,Import,1,General,CIF,Origin,360,2008
Indonesia(2008),HS1996,USD,Export,1,General,FOB,Last Known Destination,360,2008
Iraq(2008),SITC Rev.3,IQD,Import,0.000838,Special,CIF,Origin,368,2008
Iraq(2008),SITC Rev.3,IQD,Export,0.000838,Special,FOB,Last Known Destination,368,2008
Israel(2008),HS2007,USD,Import,1,Special,CIF,Origin,376,2008
Israel(2008),HS2007,USD,Export,1,Special,FOB,Sale,376,2008
Jamaica(2008),HS2007,USD,Import,1,Special,CIF,Origin,388,2008
Jamaica(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,388,2008
Japan(2008),HS2007,JPY,Import,0.009658,General,CIF,Origin,392,2008
Japan(2008),HS2007,JPY,Export,0.009645,General,FOB,Last Known Destination,392,2008
Jordan(2008),HS2007,JOD,Import,1.409031,Special,CIF,Origin,400,2008
Jordan(2008),HS2007,JOD,Export,1.408997,Special,FOB,Last Known Destination,400,2008
Kiribati(2008),HS2002,AUD,Import,0.855265,Special,FOB,Origin,296,2008
Kiribati(2008),HS2002,AUD,Export,0.855265,Special,FOB,Last Known Destination,296,2008
Kuwait(2008),HS2002,KWD,Import,3.719248,Special,CIF,Origin,414,2008
Kuwait(2008),HS2002,KWD,Export,3.727959,Special,FOB,Last Known Destination,414,2008
Lesotho(2008),HS1996,LSL,Import,0.120472,General,CIF,Consignment,426,2008
Lesotho(2008),HS1996,LSL,Export,0.121094,General,FOB,Last Known Destination,426,2008
Maldives(2008),HS2007,MVR,Import,0.078125,General,CIF,Consignment,462,2008
Maldives(2008),HS2007,MVR,Export,0.078125,General,FOB,Last Known Destination,462,2008
Mauritania(2008),HS1996,XOF,Import,0.004145,General,CIF,Origin,478,2008
Mauritania(2008),HS1996,XOF,Export,0.004149,General,FOB,Last Known Destination,478,2008
Mozambique(2008),HS2002,USD,Import,1,General,CIF,Origin,508,2008
Mozambique(2008),HS2002,USD,Export,1,General,FOB,Last Known Destination,508,2008
Samoa(2008),HS1996,WST,Import,0.37763,General,CIF,Origin,882,2008
Samoa(2008),HS1996,WST,Export,0.379873,General,FOB,Last Known Destination,882,2008
Sao Tome and Principe(2008),HS1996,STD,Import,6.8e-05,Special,CIF,Origin,678,2008
Sao Tome and Principe(2008),HS1996,STD,Export,6.8e-05,Special,FOB,Last Known Destination,678,2008
Solomon Isds(2008),HS2002,SBD,Import,0.129194,Special,CIF,Origin,90,2008
Solomon Isds(2008),HS2002,SBD,Export,0.129029,Special,FOB,Last Known Destination,90,2008
Tuvalu(2008),HS1992,AUD,Import,0.804166,General,CIF,Origin,798,2008
Tuvalu(2008),HS1992,AUD,Export,0.824204,General,FOB,Sale,798,2008
Yemen(2008),HS2002,YER,Import,0.005007,Special,CIF,Origin,887,2008
Yemen(2008),HS2002,YER,Export,0.005006,Special,FOB,Last Known Destination,887,2008
Lebanon(2008),HS2007,USD,Import,1,Special,CIF,Origin,422,2008
Lebanon(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,422,2008
Libya(2008),HS2002,LYD,Import,0.814278,General,CIF,Origin,434,2008
Libya(2008),HS2002,LYD,Export,0.816636,General,FOB,Last Known Destination,434,2008
Malaysia(2008),HS2002,MYR,Import,0.299858,General,CIF,Origin,458,2008
Malaysia(2008),HS2002,MYR,Export,0.299719,General,FOB,Last Known Destination,458,2008
Mayotte(2008),HS2007,EUR,Import,1.476508,General,CIF,Origin,175,2008
Mayotte(2008),HS2007,EUR,Export,1.479434,General,FOB,Last Known Destination,175,2008
Paraguay(2008),HS2007,USD,Import,1,General,CIF,Origin,600,2008
Paraguay(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,600,2008
Uruguay(2008),HS2007,USD,Import,1,Special,CIF,Origin,858,2008
Uruguay(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,858,2008
Mexico(2008),HS2007,USD,Import,1,General,FOB,Origin,484,2008
Mexico(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,484,2008
Montenegro(2008),HS2007,EUR,Import,1.474947,Special,CIF,Origin,499,2008
Montenegro(2008),HS2007,EUR,Export,1.481662,Special,FOB,Last Known Destination,499,2008
Montserrat(2008),HS2002,XCD,Import,0.37037,Special,CIF,Origin,500,2008
Montserrat(2008),HS2002,XCD,Export,0.37037,Special,FOB,Last Known Destination,500,2008
Morocco(2008),HS2002,MAD,Import,0.129027,Special,CIF,Origin,504,2008
Morocco(2008),HS2002,MAD,Export,0.129027,Special,FOB,Last Known Destination,504,2008
USA(2008),HS2007,USD,Import,1,General,CIF,Origin,842,2008
USA(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,842,2008
Neth. Antilles(2008),HS2002,ANG,Import,0.558994,Special,CIF,Consignment,530,2008
Neth. Antilles(2008),HS2002,ANG,Export,0.558994,Special,FOB,Last Known Destination,530,2008
New Caledonia(2008),HS2007,XPF,Import,0.012418,Special,CIF,Consignment,540,2008
New Caledonia(2008),HS2007,XPF,Export,0.01243,Special,FOB,Last Known Destination,540,2008
New Zealand(2008),HS2007,NZD,Import,0.708503,General,CIF,Origin,554,2008
New Zealand(2008),HS2007,NZD,Export,0.712824,General,FOB,Last Known Destination,554,2008
Nicaragua(2008),HS2007,USD,Import,1,General,FOB,Origin,558,2008
Nicaragua(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,558,2008
Algeria(2008),HS2007,USD,Import,1,Special,CIF,Origin,12,2008
Algeria(2008),HS2007,USD,Export,1,Special,FOB,Last Known Destination,12,2008
Tunisia(2008),HS2007,TND,Import,0.813911,General,CIF,Origin,788,2008
Tunisia(2008),HS2007,TND,Export,0.817328,General,FOB,Last Known Destination,788,2008
Bermuda(2008),HS2002,BMD,Import,1,General,FOB,Origin,60,2008
Bermuda(2008),HS2002,BMD,Export,1,General,FOB,N/A,60,2008
Palau(2008),HS2002,USD,Import,1,General,CIF,Origin,585,2008
Palau(2008),HS2002,USD,Export,1,General,FOB,N/A,585,2008
Tonga(2008),HS2007,TOP,Import,0.511522,General,CIF,Origin,776,2008
Tonga(2008),HS2007,TOP,Export,0.505225,General,FOB,Last Known Destination,776,2008
Rep. of Korea(2008),HS2007,USD,Import,1,General,CIF,Origin,410,2008
Rep. of Korea(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,410,2008
Turkey(2008),HS2007,USD,Import,1,General,CIF,Origin,792,2008
Turkey(2008),HS2007,USD,Export,1,General,FOB,Last Known Destination,792,2008
Oman(2008),HS2002,OMR,Import,2.600782,General,CIF,Origin,512,2008
Oman(2008),HS2002,OMR,Export,2.600782,General,FOB,Last Known Destination,512,2008
Qatar(2008),HS2002,QAR,Import,0.274725,Special,CIF,Origin,634,2008
Qatar(2008),HS2002,QAR,Export,0.274725,Special,FOB,Last Known Destination,634,2008
Saudi Arabia(2008),HS2007,SAR,Import,0.266667,General,CIF,Origin,682,2008
Saudi Arabia(2008),HS2007,SAR,Export,0.266667,General,FOB,Sale,682,2008
United Arab Emirates(2008),HS2007,AED,Import,0.272294,Special,CIF,Origin,784,2008
United Arab Emirates(2008),HS2007,AED,Export,0.272294,Special,FOB,Consumption,784,2008
Venezuela(2008),HS2002,USD,Import,1,General,FOB,Origin,862,2008
Venezuela(2008),HS2002,USD,Export,1,General,FOB,Last Known Destination,862,2008
Pakistan(2008),HS2007,PKR,Import,0.014353,General,CIF,Origin,586,2008
Pakistan(2008),HS2007,PKR,Export,0.014246,General,FOB,Last Known Destination,586,2008
