reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Kuwait(1970),SITC Rev.1,KWD,Import,2.8,Special,CIF,Origin,414,1970
Kuwait(1970),SITC Rev.1,KWD,Export,2.8,Special,FOB,Last Known Destination,414,1970
Lao People's Dem. Rep.(1970),SITC Rev.1,LAK,Import,0.416667,Special,FOB,Origin,418,1970
Lao People's Dem. Rep.(1970),SITC Rev.1,LAK,Export,0.416667,Special,FOB,Last Known Destination,418,1970
Mauritania(1970),SITC Rev.1,USD,Import,1,Special,CIF,Origin,478,1970
Mauritania(1970),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,478,1970
Myanmar(1970),SITC Rev.1,MMK,Import,0.21,General,CIF,Origin,104,1970
Myanmar(1970),SITC Rev.1,MMK,Export,0.21,General,FOB,Consignment,104,1970
Samoa(1970),SITC Rev.1,WST,Import,1.39,General,CIF,Origin,882,1970
Samoa(1970),SITC Rev.1,WST,Export,1.39,General,FOB,Last Known Destination,882,1970
Solomon Isds(1970),SITC Rev.1,AUD,Import,1.12,Special,CIF,Origin,90,1970
Solomon Isds(1970),SITC Rev.1,AUD,Export,1.12,Special,FOB,Last Known Destination,90,1970
Somalia(1970),SITC Rev.1,SOS,Import,0.14,Special,CIF,Origin,706,1970
Somalia(1970),SITC Rev.1,SOS,Export,0.14,General,FOB,Last Known Destination,706,1970
Vanuatu(1970),SITC Rev.1,VUV,Import,0.9902,General,CIF,Consignment,548,1970
Vanuatu(1970),SITC Rev.1,VUV,Export,0.9902,General,FOB,Last Known Destination,548,1970
Lebanon(1970),SITC Rev.1,LBP,Import,0.324675,Special,CIF,Origin,422,1970
Lebanon(1970),SITC Rev.1,LBP,Export,0.324675,Special,FOB,Consignment,422,1970
Libya(1970),SITC Rev.1,LYD,Import,2.8,General,CIF,Origin,434,1970
Libya(1970),SITC Rev.1,LYD,Export,2.8,General,FOB,Last Known Destination,434,1970
Malaysia(1970),SITC Rev.1,MYR,Import,0.326667,General,CIF,Origin,458,1970
Malaysia(1970),SITC Rev.1,MYR,Export,0.326667,General,FOB,Last Known Destination,458,1970
Martinique(1970),SITC Rev.1,FRF,Import,0.180044,Special,CIF,Origin,474,1970
Martinique(1970),SITC Rev.1,FRF,Export,0.180044,Special,FOB,Last Known Destination,474,1970
Paraguay(1970),SITC Rev.1,USD,Import,1,Special,CIF,Consignment,600,1970
Paraguay(1970),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,600,1970
Uruguay(1970),SITC Rev.1,USD,Import,1,Special,CIF,Consignment,858,1970
Uruguay(1970),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,858,1970
Mexico(1970),SITC Rev.1,MXN,Import,0.8,General,CIF,Consignment,484,1970
Mexico(1970),SITC Rev.1,MXN,Export,0.8,General,FOB,Consignment,484,1970
Morocco(1970),SITC Rev.1,MAD,Import,0.1976,Special,CIF,Origin,504,1970
Morocco(1970),SITC Rev.1,MAD,Export,0.1976,Special,FOB,Last Known Destination,504,1970
USA (before 1981)(1970),SITC Rev.1,USD,Import,1,General,FOB,Origin,841,1970
USA (before 1981)(1970),SITC Rev.1,USD,Export,1,General,FOB,Last Known Destination,841,1970
Neth. Antilles and Aruba(1970),SITC Rev.1,ANG,Import,0.530264,Special,FOB,Consignment,532,1970
Neth. Antilles and Aruba(1970),SITC Rev.1,ANG,Export,0.530264,Special,FOB,Last Known Destination,532,1970
New Zealand(1970),SITC Rev.1,NZD,Import,1.12,General,CIF,Origin,554,1970
New Zealand(1970),SITC Rev.1,NZD,Export,1.12,General,FOB,Last Known Destination,554,1970
Nicaragua(1970),SITC Rev.1,USD,Import,1,General,CIF,Origin,558,1970
Nicaragua(1970),SITC Rev.1,USD,Export,1,General,FOB,Last Known Destination,558,1970
Algeria(1970),SITC Rev.1,DZD,Import,20.26,Special,CIF,Origin,12,1970
Algeria(1970),SITC Rev.1,DZD,Export,0.2026,Special,FOB,Consignment,12,1970
Tunisia(1970),SITC Rev.1,TND,Import,1.90476,Special,CIF,Origin,788,1970
Tunisia(1970),SITC Rev.1,TND,Export,1.904762,General,FOB,Last Known Destination,788,1970
Rep. of Korea(1970),SITC Rev.1,USD,Import,1,Special,CIF,Origin,410,1970
Rep. of Korea(1970),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,410,1970
Turkey(1970),SITC Rev.1,TRL,Import,0.92286,Special,CIF,Origin,792,1970
Turkey(1970),SITC Rev.1,TRL,Export,0.918359,Special,FOB,Last Known Destination,792,1970
Venezuela(1970),SITC Rev.1,USD,Import,1,General,FOB,Origin,862,1970
Venezuela(1970),SITC Rev.1,USD,Export,1,General,FOB,Consignment,862,1970
Peru(1970),SITC Rev.1,USD,Import,1,Special,CIF,Origin,604,1970
Peru(1970),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,604,1970
Philippines(1970),SITC Rev.1,USD,Import,1,General,CIF,Origin,608,1970
Philippines(1970),SITC Rev.1,USD,Export,1,General,NULL,Last Known Destination,608,1970
Réunion(1970),SITC Rev.1,FRF,Import,0,Special,CIF,Origin,638,1970
Réunion(1970),SITC Rev.1,FRF,Export,0.180044,Special,FOB,Last Known Destination,638,1970
Singapore(1970),SITC Rev.1,SGD,Import,0.326667,General,CIF,Origin,702,1970
Singapore(1970),SITC Rev.1,SGD,Export,0.326667,General,FOB,Last Known Destination,702,1970
Sri Lanka(1970),SITC Rev.1,LKR,Import,0.168,General,CIF,Origin,144,1970
Sri Lanka(1970),SITC Rev.1,LKR,Export,0.168,General,FOB,Last Known Destination,144,1970
Thailand(1970),SITC Rev.1,THB,Import,0.4808,General,CIF,Origin,764,1970
Thailand(1970),SITC Rev.1,THB,Export,0.4808,General,FOB,Consignment,764,1970
Trinidad and Tobago(1970),SITC Rev.1,TTD,Import,0.5,Special,CIF,Origin,780,1970
Trinidad and Tobago(1970),SITC Rev.1,TTD,Export,0.5,Special,FOB,Last Known Destination,780,1970
US Virgin Isds(1970),SITC Rev.1,USD,Import,1,General,FOB,Origin,850,1970
US Virgin Isds(1970),SITC Rev.1,USD,Export,1,General,FOB,Last Known Destination,850,1970
