reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Bahrain(2017),HS2017,BHD,Import,2.65957,General,CIF,Origin,48,2017
Bahrain(2017),HS2017,BHD,Export,2.65957,General,FOB,Last Known Destination,48,2017
Barbados(2017),HS2002,BBD,Import,0.5,General,CIF,Origin,52,2017
Barbados(2017),HS2002,BBD,Export,0.5,General,FOB,Last Known Destination,52,2017
Belarus(2017),HS2017,USD,Import,1,General,CIF,Origin,112,2017
Belarus(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,112,2017
Belgium(2017),HS2017,EUR,Import,1.128601,Special,CIF,Origin/Consignment for Intra EU,56,2017
Belgium(2017),HS2017,EUR,Export,1.128873,Special,FOB,Last Known Destination,56,2017
Belize(2017),HS2012,BZD,Import,0.5,General,CIF,Origin,84,2017
Belize(2017),HS2012,BZD,Export,0.5,General,FOB,Last Known Destination,84,2017
Benin(2017),HS2012,XOF,Import,0.001722,General,CIF,Origin,204,2017
Benin(2017),HS2012,XOF,Export,0.001722,General,FOB,Last Known Destination,204,2017
Bermuda(2017),HS2017,BMD,Import,1,General,CIF,Origin,60,2017
Bermuda(2017),HS2017,BMD,Export,1,General,FOB,Last Known Destination,60,2017
Bolivia (Plurinational State of)(2017),HS2017,USD,Import,1,General,CIF,Origin,68,2017
Bolivia (Plurinational State of)(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,68,2017
Bosnia Herzegovina(2017),HS2017,USD,Import,1,Special,CIF,Origin,70,2017
Bosnia Herzegovina(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,70,2017
Botswana(2017),HS2012,BWP,Import,0.09666,General,CIF,Origin,72,2017
Botswana(2017),HS2012,BWP,Export,0.09666,General,FOB,Last Known Destination,72,2017
Brazil(2017),HS2017,USD,Import,1,Special,CIF/FOB,Origin,76,2017
Brazil(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,76,2017
Brunei Darussalam(2017),HS2017,BND,Import,0.725012,Special,CIF,Origin,96,2017
Brunei Darussalam(2017),HS2017,BND,Export,0.722366,Special,FOB,Last Known Destination,96,2017
Bulgaria(2017),HS2017,BGL,Import,0.578461,Special,CIF,Consignment,100,2017
Bulgaria(2017),HS2017,BGL,Export,0.578585,Special,FOB,Last Known Destination,100,2017
Burkina Faso(2017),HS2017,XAF,Import,0.001722,General,CIF,Origin,854,2017
Burkina Faso(2017),HS2017,XAF,Export,0.001722,General,FOB,Last Known Destination,854,2017
Burundi(2017),HS2012,BIF,Import,0.000578,General,CIF,Origin,108,2017
Burundi(2017),HS2012,BIF,Export,0.000578,General,FOB,Last Known Destination,108,2017
Cabo Verde(2017),HS2012,CVE,Import,0.010279,Special,CIF,Origin,132,2017
Cabo Verde(2017),HS2012,CVE,Export,0.010207,Special,CIF,Last Known Destination,132,2017
Cambodia(2017),HS2017,USD,Import,1,General,CIF,Origin,116,2017
Cambodia(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,116,2017
Cameroon(2017),HS2012,XOF,Import,0.001724,Special,CIF,Origin,120,2017
Cameroon(2017),HS2012,XOF,Export,0.001725,Special,FOB,Last Known Destination,120,2017
Canada(2017),HS2017,CAD,Import,0.770484,General,FOB,Origin,124,2017
Canada(2017),HS2017,CAD,Export,0.770546,General,FOB,Last Known Destination,124,2017
Central African Rep.(2017),HS2012,XAF,Import,0.001727,General,CIF,Origin,140,2017
Central African Rep.(2017),HS2012,XAF,Export,0.001705,General,FOB,Last Known Destination,140,2017
Chile(2017),HS2017,USD,Import,1,General,CIF/FOB,Consignment,152,2017
Chile(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,152,2017
China(2017),HS2017,USD,Import,1,General,CIF,Origin,156,2017
China(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,156,2017
"China, Hong Kong SAR(2017)",HS2017,HKD,Import,0.128317,General,CIF,Consignment,344,2017
"China, Hong Kong SAR(2017)",HS2017,HKD,Export,0.128317,General,FOB,Last Known Destination,344,2017
"China, Macao SAR(2017)",HS2017,MOP,Import,0.124596,General,CIF,Origin,446,2017
"China, Macao SAR(2017)",HS2017,MOP,Export,0.124596,General,FOB,Last Known Destination,446,2017
Georgia(2017),HS2017,USD,Import,1,General,CIF,Consignment,268,2017
Georgia(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,268,2017
Kazakhstan(2017),HS2017,USD,Import,1,General,CIF,Origin,398,2017
Kazakhstan(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,398,2017
Kyrgyzstan(2017),HS2017,USD,Import,1,General,CIF,Origin,417,2017
Kyrgyzstan(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,417,2017
Rep. of Moldova(2017),HS2012,USD,Import,1,General,CIF,Origin,498,2017
Rep. of Moldova(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,498,2017
Russian Federation(2017),HS2017,USD,Import,1,General,CIF,Origin,643,2017
Russian Federation(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,643,2017
Tajikistan(2017),HS2012,USD,Import,1,General,CIF,Origin,762,2017
Tajikistan(2017),HS2012,USD,Export,1,General,FOB,Consignment,762,2017
Ukraine(2017),HS2012,USD,Import,1,General,CIF,Origin,804,2017
Ukraine(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,804,2017
Uzbekistan(2017),HS2012,USD,Import,1,General,CIF,Origin,860,2017
Uzbekistan(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,860,2017
Colombia(2017),HS2017,USD,Import,1,Special,CIF,Origin,170,2017
Colombia(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,170,2017
Comoros(2017),HS2012,KMF,Import,0.002301,General,CIF,Consignment,174,2017
Comoros(2017),HS2012,KMF,Export,0.002303,General,FOB,Last Known Destination,174,2017
Dem. Rep. of the Congo(2017),HS2012,CDF,Import,0.000683,General,CIF,Origin,180,2017
Dem. Rep. of the Congo(2017),HS2012,CDF,Export,0.000683,General,FOB,Last Known Destination,180,2017
Egypt(2017),HS2012,EGP,Import,0.056243,General,CIF,Origin,818,2017
Egypt(2017),HS2012,EGP,Export,0.056243,General,FOB,Last Known Destination,818,2017
Ethiopia(2017),HS2012,ETB,Import,0.042131,General,CIF,Origin,231,2017
Ethiopia(2017),HS2012,ETB,Export,0.042495,General,FOB,Last Known Destination,231,2017
Kenya(2017),HS2012,KES,Import,0.009673,General,CIF,Origin,404,2017
Kenya(2017),HS2012,KES,Export,0.009674,General,FOB,Last Known Destination,404,2017
Madagascar(2017),HS2017,MGA,Import,0.000321,General,CIF,Origin,450,2017
Madagascar(2017),HS2017,MGA,Export,0.000321,General,FOB,Last Known Destination,450,2017
Malawi(2017),HS2012,MWK,Import,0.001369,General,CIF,Origin,454,2017
Malawi(2017),HS2012,MWK,Export,0.001369,General,FOB,Last Known Destination,454,2017
Mauritius(2017),HS2017,MUR,Import,0.02911,General,CIF,Origin,480,2017
Mauritius(2017),HS2017,MUR,Export,0.029083,General,FOB,Last Known Destination,480,2017
Namibia(2017),HS2017,NAD,Import,0.075821,General,CIF,Origin,516,2017
Namibia(2017),HS2017,NAD,Export,0.075793,General,FOB,Last Known Destination,516,2017
Rwanda(2017),HS2012,RWF,Import,0.001202,General,CIF,Origin,646,2017
Rwanda(2017),HS2012,RWF,Export,0.001201,General,FOB,Last Known Destination,646,2017
Seychelles(2017),HS2007,SCR,Import,0.073272,General,CIF,Origin,690,2017
Seychelles(2017),HS2007,SCR,Export,0.073272,General,FOB,Last Known Destination,690,2017
Eswatini(2017),HS2017,SZL,Import,0.074862,General,CIF,Origin,748,2017
Eswatini(2017),HS2017,SZL,Export,0.074991,General,FOB,Last Known Destination,748,2017
United Rep. of Tanzania(2017),HS2017,USD,Import,1,General,CIF,Origin,834,2017
United Rep. of Tanzania(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,834,2017
Uganda(2017),HS2012,USD,Import,1,General,CIF,Origin,800,2017
Uganda(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,800,2017
Zambia(2017),HS2017,ZMK,Import,0.105048,General,CIF,Origin,894,2017
Zambia(2017),HS2017,ZMK,Export,0.105048,General,FOB,Last Known Destination,894,2017
Zimbabwe(2017),HS2012,USD,Import,1,General,CIF,Origin,716,2017
Zimbabwe(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,716,2017
Congo(2017),HS2012,CDF,Import,0.001722,General,CIF,Origin,178,2017
Congo(2017),HS2012,CDF,Export,0.001722,General,FOB,Last Known Destination,178,2017
Costa Rica(2017),HS2017,CRC,Import,0.001762,Special,CIF,Origin,188,2017
Costa Rica(2017),HS2017,CRC,Export,0.001762,Special,FOB,Last Known Destination,188,2017
Côte d'Ivoire(2017),HS2012,XOF,Import,0.001719,Special,CIF,Origin,384,2017
Côte d'Ivoire(2017),HS2012,XOF,Export,0.001704,Special,FOB,Last Known Destination,384,2017
Croatia(2017),HS2017,USD,Import,1,Special,CIF,Origin,191,2017
Croatia(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,191,2017
Cyprus(2017),HS2017,EUR,Import,1.133171,General,CIF,Origin/Consignment for Intra EU,196,2017
Cyprus(2017),HS2017,EUR,Export,1.132202,General,FOB,Last Known Destination,196,2017
Czechia(2017),HS2017,USD,Import,1,Special,CIF,Origin,203,2017
Czechia(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,203,2017
Denmark(2017),HS2017,DKK,Import,0.151878,General,CIF,Origin/Consignment for Intra EU,208,2017
Denmark(2017),HS2017,DKK,Export,0.151788,General,FOB,Last Known Destination,208,2017
Dominican Rep.(2017),HS2017,USD,Import,1,General,CIF/FOB,Origin,214,2017
Dominican Rep.(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,214,2017
Gambia(2017),HS2012,GMD,Import,0.021452,General,CIF,Origin,270,2017
Gambia(2017),HS2012,GMD,Export,0.021577,General,FOB,Last Known Destination,270,2017
Ghana(2017),HS2012,GHC,Import,0.229979,General,CIF,Origin,288,2017
Ghana(2017),HS2012,GHC,Export,0.229838,General,FOB,Last Known Destination,288,2017
Mali(2017),HS2012,XOF,Import,0.001723,General,CIF,Origin,466,2017
Mali(2017),HS2012,XOF,Export,0.001707,General,FOB,Last Known Destination,466,2017
Niger(2017),HS2012,USD,Import,1,General,CIF,Origin,562,2017
Niger(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,562,2017
Nigeria(2017),HS2012,NG,Import,0.00327,General,CIF,Origin,566,2017
Nigeria(2017),HS2012,NG,Export,0.00327,General,FOB,Last Known Destination,566,2017
Senegal(2017),HS2012,XAF,Import,0.001721,General,CIF,Origin,686,2017
Senegal(2017),HS2012,XAF,Export,0.001708,General,FOB,Last Known Destination,686,2017
Sierra Leone(2017),HS2007,SLL,Import,0.000137,General,CIF,Origin,694,2017
Sierra Leone(2017),HS2007,SLL,Export,0.000136,General,FOB,Last Known Destination,694,2017
Togo(2017),HS2012,XOF,Import,0.001729,General,CIF,Origin,768,2017
Togo(2017),HS2012,XOF,Export,0.001715,General,FOB,Last Known Destination,768,2017
Ecuador(2017),HS2017,USD,Import,1,Special,CIF,Origin,218,2017
Ecuador(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,218,2017
El Salvador(2017),HS2017,USD,Import,1,General,CIF,Origin,222,2017
El Salvador(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,222,2017
Estonia(2017),HS2017,EUR,Import,1.128817,General Extra-EU/Special Intra-EU,CIF,Consignment,233,2017
Estonia(2017),HS2017,EUR,Export,1.130594,General Extra-EU/Special Intra-EU,FOB,Last Known Destination,233,2017
EU(2017),HS2017,EUR,Import,1.12817,Special,CIF,Origin,97,2017
EU(2017),HS2017,EUR,Export,1.129307,Special,FOB,Last Known Destination,97,2017
Albania(2017),HS2017,ALL,Import,0.008454,Special,CIF,Origin,8,2017
Albania(2017),HS2017,ALL,Export,0.00843,Special,FOB,Last Known Destination,8,2017
Hungary(2017),HS2017,USD,Import,1,Special,CIF,Consignment,348,2017
Hungary(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,348,2017
Poland(2017),HS2017,USD,Import,1,Special,CIF,Origin,616,2017
Poland(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,616,2017
Romania(2017),HS2017,USD,Import,1,Special,CIF,Origin/Consignment for Intra EU,642,2017
Romania(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,642,2017
Slovakia(2017),HS2017,EUR,Import,1.129681,Special,CIF,Origin,703,2017
Slovakia(2017),HS2017,EUR,Export,1.129681,Special,FOB,Last Known Destination,703,2017
Iceland(2017),HS2017,ISK,Import,0.009403,Special,CIF,Origin,352,2017
Iceland(2017),HS2017,ISK,Export,0.009397,Special,FOB,Last Known Destination,352,2017
Norway(2017),HS2017,NOK,Import,0.125156,General,CIF,Origin,579,2017
Norway(2017),HS2017,NOK,Export,0.120927,General,FOB,Last Known Destination,579,2017
Switzerland(2017),HS2017,CHF,Import,1.015739,Special,CIF,Origin,757,2017
Switzerland(2017),HS2017,CHF,Export,1.015645,Special,FOB,Last Known Destination,757,2017
Latvia(2017),HS2017,EUR,Import,1.132394,Special,CIF,Origin/Consignment for Intra EU,428,2017
Latvia(2017),HS2017,EUR,Export,1.132452,Special,FOB,Last Known Destination,428,2017
Lithuania(2017),HS2017,USD,Import,1,Special,CIF,Origin/Consignment for Intra EU,440,2017
Lithuania(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,440,2017
Finland(2017),HS2017,EUR,Import,1.129717,Special,CIF,Origin,246,2017
Finland(2017),HS2017,EUR,Export,1.129772,Special,FOB,Last Known Destination,246,2017
France(2017),HS2017,EUR,Import,1.128736,Special,CIF,Origin,251,2017
France(2017),HS2017,EUR,Export,1.129602,Special,FOB,Last Known Destination,251,2017
Germany(2017),HS2017,EUR,Import,1.129402,Special,CIF,Origin,276,2017
Germany(2017),HS2017,EUR,Export,1.129666,Special,FOB,Last Known Destination,276,2017
Greece(2017),HS2017,EUR,Import,1.12944,Special,CIF,Origin/Consignment for Intra EU,300,2017
Greece(2017),HS2017,EUR,Export,1.129986,Special,FOB,Last Known Destination,300,2017
Ireland(2017),HS2017,EUR,Import,1.129681,General,CIF,Origin,372,2017
Ireland(2017),HS2017,EUR,Export,1.129681,General,FOB,Last Known Destination,372,2017
Italy(2017),HS2017,EUR,Import,1.129767,Special,CIF,Origin/Consignment for Intra EU,381,2017
Italy(2017),HS2017,EUR,Export,1.129834,Special,FOB,Last Known Destination,381,2017
Luxembourg(2017),HS2017,EUR,Import,1.128286,Special,CIF,Origin/Consignment for Intra EU,442,2017
Luxembourg(2017),HS2017,EUR,Export,1.128175,Special,FOB,Last Known Destination,442,2017
Malta(2017),HS2017,EUR,Import,1.129163,General,CIF,Origin,470,2017
Malta(2017),HS2017,EUR,Export,1.133051,General,FOB,Last Known Destination,470,2017
Netherlands(2017),HS2017,EUR,Import,1.129665,Special,CIF,Origin/Consignment for Intra EU,528,2017
Netherlands(2017),HS2017,EUR,Export,1.129374,Special,FOB,Last Known Destination,528,2017
Portugal(2017),HS2017,EUR,Import,1.129988,Special,CIF,Origin/Consignment for Intra EU,620,2017
Portugal(2017),HS2017,EUR,Export,1.129056,Special,FOB,Last Known Destination,620,2017
Slovenia(2017),HS2017,USD,Import,1,Special,CIF,Origin,705,2017
Slovenia(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,705,2017
Spain(2017),HS2017,EUR,Import,1.128922,Special,CIF,Origin/Consignment for Intra EU,724,2017
Spain(2017),HS2017,EUR,Export,1.128403,Special,FOB,Last Known Destination,724,2017
Sweden(2017),HS2017,SEK,Import,0.117196,Special,CIF,Origin/Consignment for Intra EU,752,2017
Sweden(2017),HS2017,SEK,Export,0.117221,Special,FOB,Last Known Destination,752,2017
North Macedonia(2017),HS2017,USD,Import,1,Special,CIF,Origin,807,2017
North Macedonia(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,807,2017
United Kingdom(2017),HS2017,GBP,Import,1.288421,General,CIF,Origin/Consignment for Intra EU,826,2017
United Kingdom(2017),HS2017,GBP,Export,1.288634,General,FOB,Last Known Destination,826,2017
Fiji(2017),HS2017,FJD,Import,0.483887,General,CIF,Origin,242,2017
Fiji(2017),HS2017,FJD,Export,0.483887,General,FOB,Last Known Destination,242,2017
French Polynesia(2017),HS2012,XPF,Import,0.009467,Special,CIF,Origin,258,2017
French Polynesia(2017),HS2012,XPF,Export,0.009467,Special,FOB,Last Known Destination,258,2017
Greenland(2017),HS2017,USD,Import,1,General,CIF,Origin,304,2017
Greenland(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,304,2017
Grenada(2017),HS2012,XCD,Import,0.37037,Special,CIF,Origin,308,2017
Grenada(2017),HS2012,XCD,Export,0.37037,Special,FOB,Last Known Destination,308,2017
Guatemala(2017),HS2017,USD,Import,1,General,CIF,Origin,320,2017
Guatemala(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,320,2017
Guyana(2017),HS2007,GYD,Import,0.004843,Special,CIF,Origin,328,2017
Guyana(2017),HS2007,GYD,Export,0.004843,Special,FOB,Last Known Destination,328,2017
Honduras(2017),HS2017,USD,Import,1,Special,CIF,Origin,340,2017
Honduras(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,340,2017
India(2017),HS2017,INR,Import,0.015368,General,CIF,Origin,699,2017
India(2017),HS2017,INR,Export,0.015357,General,FOB,Last Known Destination,699,2017
Indonesia(2017),HS2017,USD,Import,1,General,CIF,Origin,360,2017
Indonesia(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,360,2017
Iran(2017),HS2017,USD,Import,1,Special,CIF,Origin,364,2017
Iran(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,364,2017
Israel(2017),HS2017,USD,Import,1,Special,CIF,Origin,376,2017
Israel(2017),HS2017,USD,Export,1,Special,FOB,Sale,376,2017
Jamaica(2017),HS2012,USD,Import,1,Special,CIF,Origin,388,2017
Jamaica(2017),HS2012,USD,Export,1,Special,FOB,Last Known Destination,388,2017
Japan(2017),HS2017,JPY,Import,0.008914,General,CIF,Origin,392,2017
Japan(2017),HS2017,JPY,Export,0.008918,General,FOB,Last Known Destination,392,2017
Jordan(2017),HS2017,JOD,Import,1.408451,Special,CIF,Origin,400,2017
Jordan(2017),HS2017,JOD,Export,1.408451,Special,FOB,Last Known Destination,400,2017
Kiribati(2017),HS2012,AUD,Import,0.766773,Special,CIF,Origin,296,2017
Kiribati(2017),HS2012,AUD,Export,0.766773,Special,FOB,Last Known Destination,296,2017
Kuwait(2017),HS2017,KWD,Import,3.29701,Special,CIF,Origin,414,2017
Kuwait(2017),HS2017,KWD,Export,3.297061,Special,FOB,Last Known Destination,414,2017
Lao People's Dem. Rep.(2017),HS2017,USD,Import,1,Special,CIF,Origin,418,2017
Lao People's Dem. Rep.(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,418,2017
Lesotho(2017),HS2017,LSL,Import,0.07499,General,CIF,Consignment,426,2017
Lesotho(2017),HS2017,LSL,Export,0.075042,General,FOB,Last Known Destination,426,2017
Maldives(2017),HS2017,MVR,Import,0.06499,General,CIF,Consignment,462,2017
Maldives(2017),HS2017,MVR,Export,0.06499,General,FOB,Last Known Destination,462,2017
Mauritania(2017),HS2012,MRO,Import,0.002788,General,CIF,Origin,478,2017
Mauritania(2017),HS2012,MRO,Export,0.002795,General,FOB,Last Known Destination,478,2017
Mozambique(2017),HS2012,USD,Import,1,General,CIF,Origin,508,2017
Mozambique(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,508,2017
Myanmar(2017),HS2017,USD,Import,1,General,CIF,Origin,104,2017
Myanmar(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,104,2017
Nepal(2017),HS2012,NPR,Import,0.009597,General,CIF,Origin,524,2017
Nepal(2017),HS2012,NPR,Export,0.009577,General,FOB,Last Known Destination,524,2017
Samoa(2017),HS2012,USD,Import,0.395329,General,CIF,Origin,882,2017
Samoa(2017),HS2012,USD,Export,0.395684,General,FOB,Last Known Destination,882,2017
Sao Tome and Principe(2017),HS2007,STD,Import,4.5e-05,Special,CIF,Origin,678,2017
Sao Tome and Principe(2017),HS2007,STD,Export,4.5e-05,Special,FOB,Last Known Destination,678,2017
Solomon Isds(2017),HS2012,SBD,Import,0.127001,Special,CIF,Origin,90,2017
Solomon Isds(2017),HS2012,SBD,Export,0.126999,Special,FOB,Last Known Destination,90,2017
Lebanon(2017),HS2017,LBP,Import,0.000663,General,CIF,Origin,422,2017
Lebanon(2017),HS2017,LBP,Export,0.000663,General,FOB,Last Known Destination,422,2017
Libya(2017),HS2002,USD,Import,1,General,CIF,Origin,434,2017
Libya(2017),HS2002,USD,Export,1,General,FOB,Last Known Destination,434,2017
Malaysia(2017),HS2017,MYR,Import,0.232827,General,CIF,Origin,458,2017
Malaysia(2017),HS2017,MYR,Export,0.232877,General,FOB,Last Known Destination,458,2017
Paraguay(2017),HS2017,USD,Import,1,General,CIF,Origin,600,2017
Paraguay(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,600,2017
Uruguay(2017),HS2017,USD,Import,1,Special,CIF,Origin,858,2017
Uruguay(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,858,2017
Mexico(2017),HS2012,USD,Import,1,General,FOB,Origin,484,2017
Mexico(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,484,2017
Mongolia(2017),HS2017,USD,Import,1,General,CIF,Origin,496,2017
Mongolia(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,496,2017
Montenegro(2017),HS2017,EUR,Import,1.13329,Special,CIF,Origin,499,2017
Montenegro(2017),HS2017,EUR,Export,1.133007,Special,FOB,Last Known Destination,499,2017
Montserrat(2017),HS2007,XCD,Import,0.37037,Special,CIF,Origin,500,2017
Montserrat(2017),HS2007,XCD,Export,0.37037,Special,FOB,Last Known Destination,500,2017
Morocco(2017),HS2017,MAD,Import,0.103006,Special,CIF,Origin,504,2017
Morocco(2017),HS2017,MAD,Export,0.103119,Special,FOB,Last Known Destination,504,2017
USA(2017),HS2017,USD,Import,1,General,CIF,Origin,842,2017
USA(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,842,2017
New Zealand(2017),HS2017,NZD,Import,0.710671,General,CIF,Origin,554,2017
New Zealand(2017),HS2017,NZD,Export,0.709953,General,FOB,Last Known Destination,554,2017
Nicaragua(2017),HS2017,USD,Import,1,General,CIF,Origin,558,2017
Nicaragua(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,558,2017
Algeria(2017),HS2017,USD,Import,1,Special,CIF,Origin,12,2017
Algeria(2017),HS2017,USD,Export,1,Special,CIF,Last Known Destination,12,2017
Tunisia(2017),HS2012,TND,Import,0.412907,General,CIF,Origin,788,2017
Tunisia(2017),HS2012,TND,Export,0.412466,General,FOB,Last Known Destination,788,2017
Bermuda(2017),HS2017,BMD,Import,1,General,CIF,Origin,60,2017
Bermuda(2017),HS2017,BMD,Export,1,General,FOB,Last Known Destination,60,2017
Palau(2017),HS2012,USD,Import,1,General,FOB,Origin,585,2017
Palau(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,585,2017
Rep. of Korea(2017),HS2017,USD,Import,1,General,CIF,Origin,410,2017
Rep. of Korea(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,410,2017
Turkey(2017),HS2017,USD,Import,1,General,CIF/FOB,Origin,792,2017
Turkey(2017),HS2017,USD,Export,1,General,FOB,Last Known Destination,792,2017
Oman(2017),HS2017,OMR,Import,2.60078,General,CIF,Origin,512,2017
Oman(2017),HS2017,OMR,Export,2.60078,General,FOB,Last Known Destination,512,2017
Qatar(2017),HS2012,QAR,Import,0.274725,General,CIF,Origin,634,2017
Qatar(2017),HS2012,QAR,Export,0.274725,General,FOB,Last Known Destination,634,2017
Saudi Arabia(2017),HS2012,SAR,Import,0.266667,General,CIF,Origin,682,2017
Saudi Arabia(2017),HS2012,SAR,Export,0.266667,General,FOB,Last Known Destination,682,2017
United Arab Emirates(2017),HS2012,AED,Import,0.272294,Special,CIF,Origin,784,2017
United Arab Emirates(2017),HS2012,AED,Export,0.272294,Special,FOB,Last Known Destination,784,2017
"Other Asia, nes(2017)",HS2017,USD,Import,1,Special,CIF,Origin,490,2017
"Other Asia, nes(2017)",HS2017,USD,Export,1,Special,FOB,Last Known Destination,490,2017
Pakistan(2017),HS2017,PKR,Import,0.009481,General,CIF,Origin,586,2017
Pakistan(2017),HS2017,PKR,Export,0.00948,General,FOB,Last Known Destination,586,2017
Panama(2017),HS2017,PAB,Import,1,Special,CIF,Origin,591,2017
Panama(2017),HS2017,PAB,Export,1,Special,FOB,Last Known Destination,591,2017
Peru(2017),HS2017,USD,Import,1,Special,CIF,Origin,604,2017
Peru(2017),HS2017,USD,Export,1,Special,FOB,Last Known Destination,604,2017
Philippines(2017),HS2012,USD,Import,1,General,CIF,Origin,608,2017
Philippines(2017),HS2012,USD,Export,1,General,FOB,Last Known Destination,608,2017
Botswana(2017),HS2012,BWP,Import,0.09666,General,CIF,Origin,72,2017
Botswana(2017),HS2012,BWP,Export,0.09666,General,FOB,Last Known Destination,72,2017
South Africa(2017),HS2017,ZAR,Import,0.075036,General,FOB,Origin,710,2017
South Africa(2017),HS2017,ZAR,Export,0.075062,General,FOB,Last Known Destination,710,2017
Saint Kitts and Nevis(2017),HS2007,XCD,Import,0.37037,Special,CIF,Origin,659,2017
