reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Algeria(1984),SITC Rev.2,DZD,Import,0.200731,Special,CIF,Origin,12,1984
Algeria(1984),SITC Rev.2,DZD,Export,0.20108,Special,FOB,Last Known Destination,12,1984
Argentina(1984),SITC Rev.2,USD,Import,1,Special,CIF,Origin,32,1984
Argentina(1984),SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,32,1984
Australia(1984),SITC Rev.2,AUD,Import,0.876945,General,FOB,Origin,36,1984
Australia(1984),SITC Rev.2,AUD,Export,0.87702,General,FOB,Last Known Destination,36,1984
Austria(1984),SITC Rev.2,ATS,Import,0.49975,Special,CIF,Origin,40,1984
Austria(1984),SITC Rev.2,ATS,Export,0.49975,Special,FOB,Last Known Destination,40,1984
Bahamas(1984),SITC Rev.1,BSD,Import,1,General,CIF,Origin,44,1984
Bahamas(1984),SITC Rev.1,BSD,Export,1,General,FOB,Last Known Destination,44,1984
Bahrain(1984),SITC Rev.1,BHD,Import,2.65946,General,CIF,Origin,48,1984
Bahrain(1984),SITC Rev.1,BHD,Export,2.6596,General,FOB,Last Known Destination,48,1984
Bangladesh(1984),SITC Rev.2,BDT,Import,0.039442,General,CIF,Consignment,50,1984
Bangladesh(1984),SITC Rev.2,BDT,Export,0.03944,General,FOB,Last Known Destination,50,1984
Barbados(1984),SITC Rev.2,XCD,Import,0.49719,General,CIF,Origin,52,1984
Barbados(1984),SITC Rev.2,XCD,Export,0.497191,General,FOB,Last Known Destination,52,1984
Belgium-Luxembourg(1984),SITC Rev.2,BEF,Import,0.17314,Special,CIF,Origin,58,1984
Belgium-Luxembourg(1984),SITC Rev.2,BEF,Export,0.17303,Special,FOB,Last Known Destination,58,1984
Belize(1984),SITC Rev.1,BZD,Import,0.5,General,CIF,Origin,84,1984
Belize(1984),SITC Rev.1,BZD,Export,0.5,General,FOB,Last Known Destination,84,1984
Bermuda(1984),SITC Rev.1,BMD,Import,1,General,CIF,Origin,60,1984
Bermuda(1984),SITC Rev.1,BMD,Export,1,General,FOB,Last Known Destination,60,1984
Bolivia (Plurinational State of)(1984),SITC Rev.2,USD,Import,1,Special,CIF,Origin,68,1984
Bolivia (Plurinational State of)(1984),SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,68,1984
Brazil(1984),SITC Rev.2,USD,Import,1,Special,CIF,Purchase,76,1984
Brazil(1984),SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,76,1984
Brunei Darussalam(1984),SITC Rev.1,BND,Import,0.46915,Special,CIF,Origin,96,1984
Brunei Darussalam(1984),SITC Rev.1,BND,Export,0.46915,General,FOB,Last Known Destination,96,1984
Cabo Verde(1984),SITC Rev.2,PTE,Import,NA,NULL,NULL,,132,1984
Cabo Verde(1984),SITC Rev.2,PTE,Export,0.11782,Special,FOB,Last Known Destination,132,1984
Canada(1984),SITC Rev.2,CAD,Import,0.772087,General,FOB,Consignment,124,1984
Canada(1984),SITC Rev.2,CAD,Export,0.771734,General,FOB,Consignment,124,1984
Chile(1984),SITC Rev.2,USD,Import,1,Special,CIF,Purchase,152,1984
Chile(1984),SITC Rev.2,USD,Export,1,Special,FOB,Sale,152,1984
China(1984),SITC Rev.2,CNY,Import,0.42199,Special,CIF,Origin,156,1984
China(1984),SITC Rev.2,CNY,Export,0.42841,Special,FOB,Last Known Destination,156,1984
"China, Hong Kong SAR(1984)",SITC Rev.2,HKD,Import,0.127892,General,CIF,Consignment,344,1984
"China, Hong Kong SAR(1984)",SITC Rev.2,HKD,Export,0.12787,General,FOB,Last Known Destination,344,1984
"China, Macao SAR(1984)",SITC Rev.2,MOP,Import,0.124695,General,CIF,Origin,446,1984
"China, Macao SAR(1984)",SITC Rev.2,MOP,Export,0.12467,General,FOB,Last Known Destination,446,1984
Colombia(1984),SITC Rev.2,USD,Import,1,Special,CIF,Purchase,170,1984
Colombia(1984),SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,170,1984
Djibouti(1984),SITC Rev.2,DJF,Import,0.005627,Special,CIF,Origin,262,1984
Djibouti(1984),SITC Rev.2,DJF,Export,NA,NULL,NULL,,262,1984
Egypt(1984),SITC Rev.2,EGP,Import,1.42857,Special,CIF,Consignment,818,1984
Egypt(1984),SITC Rev.2,EGP,Export,1.42857,Special,FOB,Last Known Destination,818,1984
Kenya(1984),SITC Rev.2,KES,Import,0.069402,General,CIF,Origin,404,1984
Kenya(1984),SITC Rev.2,KES,Export,0.06968,General,FOB,Last Known Destination,404,1984
Madagascar(1984),SITC Rev.2,MGF,Import,0.1734,Special,CIF,Origin,450,1984
Madagascar(1984),SITC Rev.2,MGF,Export,0.1734,Special,FOB,Last Known Destination,450,1984
Malawi(1984),SITC Rev.2,MWK,Import,0.70532,General,CIF,Origin,454,1984
Malawi(1984),SITC Rev.2,MWK,Export,0.70152,General,FOB,Last Known Destination,454,1984
Mauritius(1984),SITC Rev.2,MUR,Import,0.07275,General,CIF,Consignment,480,1984
Mauritius(1984),SITC Rev.2,MUR,Export,0.07202,General,FOB,Last Known Destination,480,1984
Seychelles(1984),SITC Rev.2,SCR,Import,0.141594,Special,CIF,Origin,690,1984
Seychelles(1984),SITC Rev.2,SCR,Export,0.141344,Domestic,FOB,Last Known Destination,690,1984
Fmr Sudan(1984),SITC Rev.1,SDD,Import,0.7692,General,CIF,Consignment,736,1984
Fmr Sudan(1984),SITC Rev.1,SDD,Export,0.7692,General,FOB,Last Known Destination,736,1984
Zimbabwe(1984),SITC Rev.2,ZWD,Import,0.37865,General,FOB,Origin,716,1984
Zimbabwe(1984),SITC Rev.2,ZWD,Export,0.37859,,FOB,Last Known Destination,716,1984
Congo(1984),SITC Rev.2,XOF,Import,0.228854,Special,CIF,Origin,178,1984
Congo(1984),SITC Rev.2,XOF,Export,0.228854,Special,FOB,Last Known Destination,178,1984
