reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Albania(2007),HS2002,ALL,Import,0.011137,Special,CIF,Origin,8,2007
Albania(2007),HS2002,ALL,Export,0.011091,Special,FOB,Last Known Destination,8,2007
Algeria(2007),HS2007,USD,Import,1,Special,CIF,Origin,12,2007
Algeria(2007),HS2007,USD,Export,1,Special,FOB,Last Known Destination,12,2007
Andorra(2007),HS2007,EUR,Import,1.372889,General,CIF,Origin,20,2007
Andorra(2007),HS2007,EUR,Export,1.372881,General,FOB,Last Known Destination,20,2007
Angola(2007),HS2002,USD,Import,1,Special,CIF,Origin,24,2007
Angola(2007),HS2002,USD,Export,1,Special,FOB,Last Known Destination,24,2007
Anguilla(2007),HS1992,XCD,Import,0.37037,General,CIF,Origin,660,2007
Anguilla(2007),HS1992,XCD,Export,0.37037,General,FOB,Last Known Destination,660,2007
Antigua and Barbuda(2007),HS1996,USD,Import,1,General,CIF,Origin,28,2007
Antigua and Barbuda(2007),HS1996,USD,Export,1,General,FOB,Last Known Destination,28,2007
Argentina(2007),HS2007,USD,Import,1,Special,CIF,Origin,32,2007
Argentina(2007),HS2007,USD,Export,1,Special,FOB,Last Known Destination,32,2007
Armenia(2007),HS2007,USD,Import,1,General,CIF,Origin,51,2007
Armenia(2007),HS2007,USD,Export,1,General,FOB,Last Known Destination,51,2007
Aruba(2007),HS2002,AWG,Import,0.558659,General,CIF,Origin,533,2007
Aruba(2007),HS2002,AWG,Export,0.558659,General,FOB,Last Known Destination,533,2007
Australia(2007),HS2007,AUD,Import,0.8405,General,FOB,Origin,36,2007
Australia(2007),HS2007,AUD,Export,0.83949,General,FOB,Last Known Destination,36,2007
Austria(2007),HS2007,EUR,Import,1.371334,Special,CIF,Origin,40,2007
Austria(2007),HS2007,EUR,Export,1.371246,Special,FOB,Last Known Destination,40,2007
Azerbaijan(2007),HS2007,USD,Import,1,General,CIF,Origin,31,2007
Azerbaijan(2007),HS2007,USD,Export,1,General,FOB,Last Known Destination,31,2007
Bahamas(2007),HS2002,USD,Import,1,General,CIF,Origin,44,2007
Bahamas(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,44,2007
Bahrain(2007),HS2002,BHD,Import,2.65957,General,CIF,Origin,48,2007
Bahrain(2007),HS2002,BHD,Export,2.65957,General,FOB,Last Known Destination,48,2007
Bangladesh(2007),HS2002,BDT,Import,0.014521,General,CIF,Consignment,50,2007
Bangladesh(2007),HS2002,BDT,Export,0.014521,General,FOB,Last Known Destination,50,2007
Barbados(2007),HS2002,BBD,Import,0.5,General,CIF,Origin,52,2007
Barbados(2007),HS2002,BBD,Export,0.5,General,FOB,Last Known Destination,52,2007
Belarus(2007),HS2002,USD,Import,1,General,CIF,Origin,112,2007
Belarus(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,112,2007
Belgium(2007),HS2007,EUR,Import,1.371791,Special,CIF,Origin/Consignment for Intra-EU,56,2007
Belgium(2007),HS2007,EUR,Export,1.370952,Special,FOB,Last Known Destination,56,2007
Belize(2007),HS2002,BZD,Import,0.5,General,CIF,Origin,84,2007
Belize(2007),HS2002,BZD,Export,0.5,General,FOB,Last Known Destination,84,2007
Benin(2007),HS2002,XOF,Import,0.002086,General,CIF,Origin,204,2007
Benin(2007),HS2002,XOF,Export,0.002097,General,FOB,Last Known Destination,204,2007
Bermuda(2007),HS2002,BMD,Import,1,General,FOB,Origin,60,2007
Bermuda(2007),HS2002,BMD,Export,1,General,FOB,N/A,60,2007
Bhutan(2007),HS2007,BTN,Import,0.024199,General,CIF,Origin,64,2007
Bhutan(2007),HS2007,BTN,Export,0.024212,General,FOB,Last Known Destination,64,2007
Bolivia (Plurinational State of)(2007),HS2007,USD,Import,1,Special,CIF,Origin,68,2007
Bolivia (Plurinational State of)(2007),HS2007,USD,Export,1,Special,FOB,Last Known Destination,68,2007
Bosnia Herzegovina(2007),HS2002,USD,Import,1,Special,CIF,Origin,70,2007
Bosnia Herzegovina(2007),HS2002,USD,Export,1,Special,FOB,Last Known Destination,70,2007
Botswana(2007),HS1996,USD,Import,1,General,CIF,Origin,72,2007
Botswana(2007),HS1996,USD,Export,1,General,FOB,Last Known Destination,72,2007
Brazil(2007),HS2007,USD,Import,1,Special,CIF,Origin,76,2007
Brazil(2007),HS2007,USD,Export,1,Special,FOB,Last Known Destination,76,2007
Brunei Darussalam(2007),HS2002,BND,Import,0.663649,Special,CIF,Origin,96,2007
Brunei Darussalam(2007),HS2002,BND,Export,0.665716,Special,FOB,Last Known Destination,96,2007
Bulgaria(2007),HS2007,BGN,Import,0.703662,Special,CIF,Origin/Consignment for Intra-EU,100,2007
Bulgaria(2007),HS2007,BGN,Export,0.702887,Special,FOB,Last Known Destination,100,2007
Burkina Faso(2007),HS2002,XAF,Import,0.002095,General,CIF,Origin,854,2007
Burkina Faso(2007),HS2002,XAF,Export,0.002086,General,CIF,Last Known Destination,854,2007
Burundi(2007),HS2002,BIF,Import,9.22e-4,General,CIF,Origin,108,2007
Burundi(2007),HS2002,BIF,Export,9.18e-4,General,FOB,Last Known Destination,108,2007
Cabo Verde(2007),HS2002,XOF,Import,0.012259,Special,CIF,Origin,132,2007
Cabo Verde(2007),HS2002,XOF,Export,0.012209,Special,FOB,Last Known Destination,132,2007
Cambodia(2007),HS2007,KHR,Import,2.47e-4,General,CIF,Origin,116,2007
Cambodia(2007),HS2007,KHR,Export,2.47e-4,General,FOB,Last Known Destination,116,2007
Cameroon(2007),HS2002,XAF,Import,0.002095,Special,CIF,Origin,120,2007
Cameroon(2007),HS2002,XAF,Export,0.002097,Special,FOB,Last Known Destination,120,2007
Canada(2007),HS2007,CAD,Import,0.934625,General,FOB,Origin,124,2007
Canada(2007),HS2007,CAD,Export,0.932829,General,FOB,Last Known Destination,124,2007
Central African Rep.(2007),HS2002,XAF,Import,0.002092,Special,CIF,Origin,140,2007
Central African Rep.(2007),HS2002,XAF,Export,0.002099,Special,FOB,Last Known Destination,140,2007
Chile(2007),HS2007,USD,Import,1,General,CIF,Origin,152,2007
Chile(2007),HS2007,USD,Export,1,General,FOB,Consignment,152,2007
China(2007),HS2007,USD,Import,1,General,CIF,Origin,156,2007
China(2007),HS2007,USD,Export,1,General,FOB,Last Known Destination,156,2007
"China, Hong Kong SAR(2007)",HS2007,HKD,Import,0.128183,General,CIF,Consignment,344,2007
"China, Hong Kong SAR(2007)",HS2007,HKD,Export,0.128183,General,FOB,Last Known Destination,344,2007
"China, Macao SAR(2007)",HS2007,MOP,Import,0.124442,General,CIF,Origin,446,2007
"China, Macao SAR(2007)",HS2007,MOP,Export,0.124442,General,FOB,Last Known Destination,446,2007
Georgia(2007),HS2002,USD,Import,1,General,CIF,Purchase,268,2007
Georgia(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,268,2007
Kazakhstan(2007),HS2002,USD,Import,1,General,CIF,Origin,398,2007
Kazakhstan(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,398,2007
Kyrgyzstan(2007),HS2002,USD,Import,1,General,CIF,Consignment,417,2007
Kyrgyzstan(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,417,2007
Rep. of Moldova(2007),HS2002,USD,Import,1,General,CIF,Origin,498,2007
Rep. of Moldova(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,498,2007
Russian Federation(2007),HS2007,USD,Import,1,General,CIF,Origin,643,2007
Russian Federation(2007),HS2007,USD,Export,1,General,FOB,Last Known Destination,643,2007
Ukraine(2007),HS1996,USD,Import,1,General,CIF,Origin,804,2007
Ukraine(2007),HS1996,USD,Export,1,General,FOB,Last Known Destination,804,2007
Colombia(2007),HS2007,USD,Import,1,Special,CIF,Origin,170,2007
Colombia(2007),HS2007,USD,Export,1,Special,FOB,Last Known Destination,170,2007
Comoros(2007),HS1992,KMF,Import,0.002793,General,CIF,Consignment,174,2007
Comoros(2007),HS1992,KMF,Export,0.002793,General,FOB,Last Known Destination,174,2007
Egypt(2007),HS1992,USD,Import,1,Special,CIF,Consignment,818,2007
Egypt(2007),HS1992,USD,Export,1,Special,FOB,Last Known Destination,818,2007
Ethiopia(2007),HS2002,ETB,Import,0.111472,General,CIF,Origin,231,2007
Ethiopia(2007),HS2002,ETB,Export,0.111704,General,FOB,Last Known Destination,231,2007
Kenya(2007),HS2002,KES,Import,0.014856,General,CIF,Origin,404,2007
Kenya(2007),HS2002,KES,Export,0.014858,General,FOB,Last Known Destination,404,2007
Madagascar(2007),HS2007,MGA,Import,5.41e-4,General,CIF,Origin,450,2007
Madagascar(2007),HS2007,MGA,Export,5.44e-4,General,FOB,Consumption,450,2007
Malawi(2007),HS2002,USD,Import,1,General,CIF,Origin,454,2007
Malawi(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,454,2007
Mauritius(2007),HS2002,MUR,Import,0.032217,General,CIF,Origin,480,2007
Mauritius(2007),HS2002,MUR,Export,0.032076,General,FOB,Last Known Destination,480,2007
Namibia(2007),HS2007,"NAD",Import,0.142258,General,CIF,Origin,516,2007
Namibia(2007),HS2007,"NAD",Export,0.14205,General,FOB,Last Known Destination,516,2007
Rwanda(2007),HS2002,RWF,Import,0.001825,General,CIF,Origin,646,2007
Rwanda(2007),HS2002,RWF,Export,0.001824,General,FOB,Last Known Destination,646,2007
Seychelles(2007),HS1992,SCR,Import,0.150785,General,CIF,Origin,690,2007
Seychelles(2007),HS1992,SCR,Export,0.147984,General,FOB,Last Known Destination,690,2007
Fmr Sudan(2007),HS2007,SDD,Import,0.496007,General,CIF,Origin,736,2007
Fmr Sudan(2007),HS2007,SDD,Export,0.496007,General,FOB,Last Known Destination,736,2007
Eswatini(2007),HS1996,SZL,Import,0.142524,General,CIF,Origin,748,2007
Eswatini(2007),HS1996,SZL,Export,0.142339,General,FOB,Last Known Destination,748,2007
United Rep. of Tanzania(2007),HS2002,USD,Import,1,General,CIF,Origin,834,2007
United Rep. of Tanzania(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,834,2007
Uganda(2007),HS2002,USD,Import,1,General,CIF,Origin,800,2007
Uganda(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,800,2007
Zambia(2007),HS2002,USD,Import,1,General,CIF,Origin,894,2007
Zambia(2007),HS2002,USD,Export,1,General,FOB,Last Known Destination,894,2007
Zimbabwe(2007),HS2002,USD,Import,1,General,CIF,Origin,716,2007
