reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Afghanistan(1967),SITC Rev.1,AFA,Import,0.170242,General,CIF,Origin,4,1967
Afghanistan(1967),SITC Rev.1,AFA,Export,0.170242,General,FOB,Last Known Destination,4,1967
Argentina(1967),SITC Rev.1,USD,Import,1,Special,CIF,Origin,32,1967
Argentina(1967),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,32,1967
Australia(1967),SITC Rev.1,AUD,Import,1.12,General,FOB,Origin,36,1967
Australia(1967),SITC Rev.1,AUD,Export,1.12,General,FOB,Last Known Destination,36,1967
Austria(1967),SITC Rev.1,ATS,Import,0.384615,Special,CIF,Origin,40,1967
Austria(1967),SITC Rev.1,ATS,Export,0.384615,Special,FOB,Last Known Destination,40,1967
Barbados(1967),SITC Rev.1,XCD,Import,0.5,General,CIF,Origin,52,1967
Barbados(1967),SITC Rev.1,XCD,Export,0.5,General,FOB,Last Known Destination,52,1967
Belgium-Luxembourg(1967),SITC Rev.1,BEF,Import,0.2,Special,CIF,Origin,58,1967
Belgium-Luxembourg(1967),SITC Rev.1,BEF,Export,0.2,Special,FOB,Last Known Destination,58,1967
Benin(1967),SITC Rev.1,XOF,Import,0.4051,Special,CIF,Origin,204,1967
Benin(1967),SITC Rev.1,XOF,Export,0.4051,Special,FOB,Last Known Destination,204,1967
Bolivia (Plurinational State of)(1967),SITC Rev.1,USD,Import,1,Special,CIF,Origin,68,1967
Bolivia (Plurinational State of)(1967),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,68,1967
Brazil(1967),SITC Rev.1,USD,Import,1,Special,CIF,Purchase,76,1967
Brazil(1967),SITC Rev.1,USD,Export,1,General,FOB,Last Known Destination,76,1967
Brunei Darussalam(1967),SITC Rev.1,BND,Import,0.32667,Special,CIF,Origin,96,1967
Brunei Darussalam(1967),SITC Rev.1,BND,Export,0.326667,General,FOB,Last Known Destination,96,1967
Burkina Faso(1967),SITC Rev.1,XOF,Import,0.4051,Special,CIF,Origin,854,1967
Burkina Faso(1967),SITC Rev.1,XOF,Export,0.4051,Special,FOB,Last Known Destination,854,1967
Cambodia(1967),SITC Rev.1,KHR,Import,0.285714,Special,CIF,Origin,116,1967
Cambodia(1967),SITC Rev.1,KHR,Export,0.285714,Special,FOB,Last Known Destination,116,1967
Cameroon(1967),SITC Rev.1,XOF,Import,0.4051,Special,CIF,Origin,120,1967
Cameroon(1967),SITC Rev.1,XOF,Export,0.4051,Special,FOB,Last Known Destination,120,1967
Canada(1967),SITC Rev.1,CAD,Import,0.925,General,FOB,Consignment,124,1967
Canada(1967),SITC Rev.1,CAD,Export,0.925,General,FOB,Consignment,124,1967
Central African Rep.(1967),SITC Rev.1,XOF,Import,0.4051,Special,CIF,Origin,140,1967
Central African Rep.(1967),SITC Rev.1,XOF,Export,0.4051,Special,FOB,Last Known Destination,140,1967
Chad(1967),SITC Rev.1,XOF,Import,0.4051,Special,CIF,Origin,148,1967
Chad(1967),SITC Rev.1,XOF,Export,0.4051,Special,FOB,Last Known Destination,148,1967
Chile(1967),SITC Rev.1,USD,Import,1,Special,CIF,Purchase,152,1967
Chile(1967),SITC Rev.1,USD,Export,1,Special,FOB,Sale,152,1967
"China, Hong Kong SAR(1967)",SITC Rev.1,HKD,Import,0.175,General,CIF,Consignment,344,1967
"China, Hong Kong SAR(1967)",SITC Rev.1,HKD,Export,0.175,General,FOB,Last Known Destination,344,1967
Colombia(1967),SITC Rev.1,USD,Import,1,Special,CIF,Origin,170,1967
Colombia(1967),SITC Rev.1,USD,Export,1,Special,FOB,Last Known Destination,170,1967
Egypt(1967),SITC Rev.1,EGP,Import,2.3,Special,CIF,Consignment,818,1967
Egypt(1967),SITC Rev.1,EGP,Export,2.3,General,FOB,Last Known Destination,818,1967
Madagascar(1967),SITC Rev.1,XOF,Import,0.4051,Special,CIF,Origin,450,1967
Madagascar(1967),SITC Rev.1,XOF,Export,0.4051,Special,FOB,Last Known Destination,450,1967
Malawi(1967),SITC Rev.1,MWK,Import,2.4,General,CIF,Origin,454,1967
Malawi(1967),SITC Rev.1,MWK,Export,2.4,General,FOB,Last Known Destination,454,1967
Fmr Sudan(1967),SITC Rev.1,SDD,Import,2.87157,General,CIF,Origin,736,1967
Fmr Sudan(1967),SITC Rev.1,SDD,Export,2.87156,General,FOB,Last Known Destination,736,1967
Zambia(1967),SITC Rev.1,ZMK,Import,1.4,General,FOB,Origin,894,1967
Zambia(1967),SITC Rev.1,ZMK,Export,1.4,General,FOB,Last Known Destination,894,1967
Congo(1967),SITC Rev.1,XOF,Import,0.4051,Special,CIF,Origin,178,1967
Congo(1967),SITC Rev.1,XOF,Export,0.4051,Special,FOB,Last Known Destination,178,1967
