reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Algeria(1988),SITC Rev.2,DZD,Import,0.170384,Special,CIF,Origin,12,1988
Algeria(1988),SITC Rev.2,DZD,Export,0.16967,Special,FOB,Last Known Destination,12,1988
Argentina(1988),SITC Rev.2,USD,Import,1,Special,CIF,Origin,32,1988
Argentina(1988),SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,32,1988
Aruba(1988),SITC Rev.1,AWG,Import,0.55866,General,CIF,Origin,533,1988
Aruba(1988),SITC Rev.1,AWG,Export,0.55866,General,FOB,Last Known Destination,533,1988
Australia(1988),HS1992,AUD,Import,0.783978,General,FOB,Origin,36,1988
Australia(1988),HS1992,AUD,Export,0.78175,General,FOB,Last Known Destination,36,1988
Austria(1988),SITC Rev.3,ATS,Import,0.080995,Special,CIF,Origin,40,1988
Austria(1988),SITC Rev.3,ATS,Export,0.081055,Special,FOB,Last Known Destination,40,1988
Bahamas(1988),SITC Rev.1,BSD,Import,1,General,CIF,Origin,44,1988
Bahamas(1988),SITC Rev.1,BSD,Export,1,General,FOB,Last Known Destination,44,1988
Bahrain(1988),SITC Rev.1,BHD,Import,2.65958,General,CIF,Origin,48,1988
Bahrain(1988),SITC Rev.1,BHD,Export,2.65958,General,FOB,Last Known Destination,48,1988
Bangladesh(1988),SITC Rev.2,BDT,Import,0.031984,General,CIF,Consignment,50,1988
Bangladesh(1988),SITC Rev.2,BDT,Export,0.03198,General,FOB,Last Known Destination,50,1988
Barbados(1988),SITC Rev.2,XCD,Import,0.497191,General,CIF,Origin,52,1988
Barbados(1988),SITC Rev.2,XCD,Export,0.49719,General,FOB,Last Known Destination,52,1988
Belgium-Luxembourg(1988),SITC Rev.3,BEF,Import,0.27337,Special,CIF,Origin,58,1988
Belgium-Luxembourg(1988),SITC Rev.3,BEF,Export,0.27443,Special,FOB,Last Known Destination,58,1988
Belize(1988),SITC Rev.1,BZD,Import,0.5,General,CIF,Origin,84,1988
Belize(1988),SITC Rev.1,BZD,Export,0.5,General,FOB,Last Known Destination,84,1988
Bermuda(1988),SITC Rev.1,BMD,Import,1,General,CIF,Origin,60,1988
Bermuda(1988),SITC Rev.1,BMD,Export,1,General,FOB,Last Known Destination,60,1988
Bolivia (Plurinational State of)(1988),SITC Rev.2,USD,Import,1,Special,CIF,Origin,68,1988
Bolivia (Plurinational State of)(1988),SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,68,1988
Brazil(1988),SITC Rev.2,USD,Import,1,Special,CIF,Purchase,76,1988
Brazil(1988),SITC Rev.2,USD,Export,1,Special,FOB,Last Known Destination,76,1988
Brunei Darussalam(1988),SITC Rev.2,BND,Import,0.49692,Special,CIF,Origin,96,1988
