reporter,reported_classification,reported_currency,trade_flow,currency_conversion_factor,trade_system,valuation,partner,r,y
Albania(2001),HS1996,ALL,Import,0.006978,Special,CIF,Origin,8,2001
Albania(2001),HS1996,ALL,Export,0.006966,Special,FOB,Last Known Destination,8,2001
Algeria(2001),HS1996,DZD,Import,0.012952,Special,CIF,Origin,12,2001
Algeria(2001),HS1996,DZD,Export,0.012955,Special,FOB,Last Known Destination,12,2001
Andorra(2001),HS1996,EUR,Import,0.896844,General,CIF,Origin,20,2001
Andorra(2001),HS1996,EUR,Export,0.896833,General,FOB,Last Known Destination,20,2001
Anguilla(2001),HS1992,XCD,Import,0.37037,Special,CIF,Origin,660,2001
Anguilla(2001),HS1992,XCD,Export,0.37037,Special,FOB,Last Known Destination,660,2001
Argentina(2001),HS1996,USD,Import,1,Special,CIF,Origin,32,2001
Argentina(2001),HS1996,USD,Export,1,Special,FOB,Last Known Destination,32,2001
Armenia(2001),HS1996,USD,Import,1,General,CIF,Origin,51,2001
Armenia(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,51,2001
Aruba(2001),HS1996,AWG,Import,0.558659,General,CIF,Origin,533,2001
Aruba(2001),HS1996,AWG,Export,0.558659,General,FOB,Last Known Destination,533,2001
Australia(2001),HS1996,AUD,Import,0.517157,General,FOB,Origin,36,2001
Australia(2001),HS1996,AUD,Export,0.516768,General,FOB,Last Known Destination,36,2001
Austria(2001),HS1996,EUR,Import,0.895796,Special,CIF,Origin,40,2001
Austria(2001),HS1996,EUR,Export,0.895503,Special,FOB,Last Known Destination,40,2001
Azerbaijan(2001),HS1996,USD,Import,1,General,CIF,Origin,31,2001
Azerbaijan(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,31,2001
Bahamas(2001),HS1996,USD,Import,1,General,CIF,Origin,44,2001
Bahamas(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,44,2001
Bahrain(2001),HS1992,BHD,Import,2.65957,General,CIF,Origin,48,2001
Bahrain(2001),HS1992,BHD,Export,2.65957,General,FOB,Last Known Destination,48,2001
Bangladesh(2001),HS1992,BDT,Import,0.017932,General,CIF,Consignment,50,2001
Bangladesh(2001),HS1992,BDT,Export,0.01793,General,FOB,Last Known Destination,50,2001
Barbados(2001),HS1996,BBD,Import,0.5,General,CIF,Origin,52,2001
Barbados(2001),HS1996,BBD,Export,0.5,General,FOB,Last Known Destination,52,2001
Belarus(2001),HS1996,USD,Import,1,General,CIF,Origin,112,2001
Belarus(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,112,2001
Belgium(2001),HS1996,EUR,Import,0.895858,Special,CIF,Origin/Consignment for Intra-EU,56,2001
Belgium(2001),HS1996,EUR,Export,0.895604,Special,FOB,Last Known Destination,56,2001
Belize(2001),HS1996,BZD,Import,0.5,General,CIF,Origin,84,2001
Belize(2001),HS1996,BZD,Export,0.5,General,FOB,Last Known Destination,84,2001
Benin(2001),HS1996,XOF,Import,0.001365,General,CIF,Origin,204,2001
Benin(2001),HS1996,XOF,Export,0.001357,General,FOB,Last Known Destination,204,2001
Bolivia (Plurinational State of)(2001),HS1996,USD,Import,1,Special,CIF,Origin,68,2001
Bolivia (Plurinational State of)(2001),HS1996,USD,Export,1,Special,FOB,Last Known Destination,68,2001
Botswana(2001),HS1996,BWP,Import,0.171998,Special,CIF,Origin,72,2001
Botswana(2001),HS1996,BWP,Export,0.173367,Special,FOB,Last Known Destination,72,2001
Brazil(2001),HS1996,USD,Import,1,Special,CIF/FOB,Origin,76,2001
Brazil(2001),HS1996,USD,Export,1,Special,FOB,Last Known Destination,76,2001
Brunei Darussalam(2001),HS1992,BND,Import,0.537924,Special,CIF,Origin,96,2001
Brunei Darussalam(2001),HS1992,BND,Export,0.537924,Special,FOB,Last Known Destination,96,2001
Bulgaria(2001),HS1996,EUR,Import,0.895498,Special,CIF,Origin,100,2001
Bulgaria(2001),HS1996,EUR,Export,0.894967,Special,FOB,Last Known Destination,100,2001
Burkina Faso(2001),HS1996,XAF,Import,0.001363,General,CIF,Origin,854,2001
Burkina Faso(2001),HS1996,XAF,Export,0.001384,General,FOB,Last Known Destination,854,2001
Burundi(2001),HS1992,BIF,Import,0.001209,General,CIF,Origin,108,2001
Burundi(2001),HS1992,BIF,Export,0.001205,General,FOB,Last Known Destination,108,2001
Cabo Verde(2001),HS1996,CVE,Import,0.008121,Special,CIF,Origin,132,2001
Cabo Verde(2001),HS1996,CVE,Export,0.008115,Special,FOB,Last Known Destination,132,2001
Cambodia(2001),HS1996,KHR,Import,0.000255,General,CIF,Origin,116,2001
Cambodia(2001),HS1996,KHR,Export,0.000255,General,Other,Last Known Destination,116,2001
Cameroon(2001),HS1996,XAF,Import,0.001362,Special,CIF,Origin,120,2001
Cameroon(2001),HS1996,XAF,Export,0.001362,Special,FOB,Last Known Destination,120,2001
Canada(2001),HS1996,CAD,Import,0.645936,General,FOB,Origin,124,2001
Canada(2001),HS1996,CAD,Export,0.646134,General,FOB,Last Known Destination,124,2001
Central African Rep.(2001),HS1992,XAF,Import,0.001374,General,CIF,Origin,140,2001
Central African Rep.(2001),HS1992,XAF,Export,0.001368,General,FOB,Last Known Destination,140,2001
Chile(2001),HS1996,USD,Import,1,Special,CIF,Origin,152,2001
Chile(2001),HS1996,USD,Export,1,Special,FOB,Last Known Destination,152,2001
China(2001),HS1996,USD,Import,1,General,CIF,Origin,156,2001
China(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,156,2001
"China, Hong Kong SAR(2001)",HS1996,HKD,Import,0.128226,General,CIF,Consignment,344,2001
"China, Hong Kong SAR(2001)",HS1996,HKD,Export,0.128226,General,FOB,Last Known Destination,344,2001
"China, Macao SAR(2001)",HS1996,MOP,Import,0.124479,General,CIF,Origin,446,2001
"China, Macao SAR(2001)",HS1996,MOP,Export,0.124479,General,FOB,Last Known Destination,446,2001
Georgia(2001),HS1996,USD,Import,1,General,CIF,Purchase,268,2001
Georgia(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,268,2001
Kazakhstan(2001),HS1996,USD,Import,1,General,CIF,Origin,398,2001
Kazakhstan(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,398,2001
Kyrgyzstan(2001),HS1996,USD,Import,1,General,CIF,Consignment,417,2001
Kyrgyzstan(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,417,2001
Rep. of Moldova(2001),HS1996,USD,Import,1,General,CIF,Origin,498,2001
Rep. of Moldova(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,498,2001
Russian Federation(2001),HS1996,USD,Import,1,General,CIF,Origin,643,2001
Russian Federation(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,643,2001
Ukraine(2001),HS1996,USD,Import,1,General,CIF,Origin,804,2001
Ukraine(2001),HS1996,USD,Export,1,General,FOB,Last Known Destination,804,2001
Colombia(2001),HS1996,USD,Import,1,Special,CIF,Origin,170,2001
Colombia(2001),HS1996,USD,Export,1,Special,FOB,Last Known Destination,170,2001
Comoros(2001),HS1992,USD,Import,1,General,CIF,Consignment,174,2001
Comoros(2001),HS1992,USD,Export,1,General,FOB,Last Known Destination,174,2001
Egypt(2001),HS1992,EGP,Import,0.252264,General,CIF,Origin,818,2001
Egypt(2001),HS1992,EGP,Export,0.252264,General,FOB,Last Known Destination,818,2001
Eritrea(2001),SITC Rev.3,ERN,Import,0.098039,General,CIF,Consignment,232,2001
Eritrea(2001),SITC Rev.3,ERN,Export,0.098039,General,FOB,Last Known Destination,232,2001
Ethiopia(2001),HS1996,ETB,Import,0.11811,General,CIF,Origin,231,2001
Ethiopia(2001),HS1996,ETB,Export,0.118412,General,FOB,Last Known Destination,231,2001
